alias,code,vendor_type
Dianuo,NZL000003000,ctrip_air
Taupo,NZL000004000,ctrip_air
Arequipa,PER0000AR000,ctrip_air
Braga,PRT000001000,ctrip_air
cascais,BHS000001000,ctrip_air
Coimbra,PRT000002000,ctrip_air
Constanta,ROU0000CT000,ctrip_air
Iasi,ROU0000IS000,ctrip_air
Linxueping,SWE000001000,ctrip_air
Malmo,SWE000002000,ctrip_air
Orebro,SWE00000T000,ctrip_air
Paige,USAAP0045000,ctrip_air
Ontario,USAAP0046000,ctrip_air
Fort Saint John,CAN000007000,ctrip_air
Pune,IND000009000,ctrip_air
Hof,DEU000008000,ctrip_air
Regina,CAN000REG000,ctrip_air
Lincoln,USA0NELNK000,ctrip_air
Lu'an,CAN000008000,ctrip_air
Cordoba,ARG000COR000,ctrip_air
Newcastle,AUSNSWNTL000,ctrip_air
Southampton,GBRENGSTH000,ctrip_air
Nakuru,KEN000NUU000,ctrip_air
Charlottetown,CAN000CHA000,ctrip_air
Erie,USA0PAERI000,ctrip_air
Akron / Canton,USAAP0047000,ctrip_air
Marquette,USAAP0048000,ctrip_air
Muskegon,USA0MIMKG000,ctrip_air
Orlean,FRA000ORR000,ctrip_air
Tallahassee,USA0FLTLH000,ctrip_air
Mancini,KOR000002000,ctrip_air
The Isle of man.,GBR000013000,ctrip_air
Eugene,USA0OREUG000,ctrip_air
Karlstad,SWE000003000,ctrip_air
Fort Wayne,USAAP0049000,ctrip_air
Dubrovnik,HRV000022000,ctrip_air
Ufa,RUS000UFA000,ctrip_air
Duoneicike,UKR000003000,ctrip_air
Erfurt,DEU000009000,ctrip_air
Savannah,USAAP0050000,ctrip_air
Reggio Calabria,ITA000REG000,ctrip_air
Texarkana,USAAP0051000,ctrip_air
Song Yuan,JPN000060000,ctrip_air
Esitela cutting,CZE000002000,ctrip_air
Kaliningrad,RUS000KGD000,ctrip_air
Maria Dara,IND000010000,ctrip_air
Kushiro,JPN000061000,ctrip_air
Clarksburg,USAAP0052000,ctrip_air
Villahermosa,MEX000004000,ctrip_air
Mokpo,KOR048MOK000,ctrip_air
Westchester County,USAAP0053000,ctrip_air
Wanaka Lake,USAAP0054000,ctrip_air
Nielsen,NZL000005000,ctrip_air
Charlottesville,USAAP0055000,ctrip_air
Ube,JPN000062000,ctrip_air
Plattsburgh,USAAP0056000,ctrip_air
Appleton,USAAP0057000,ctrip_air
Bratislava,SVK000BTS000,ctrip_air
Xiongben,JPN000043000,ctrip_air
Peoria,USA0ILPLA000,ctrip_air
Muan,KOR000003000,ctrip_air
Bermuda,BMU000000000,ctrip_air
Bydgoszcz,POL000BZG000,ctrip_air
Lishui (KR),KOR000004000,ctrip_air
Greymouth,NZL000GMN000,ctrip_air
Bozman,USAAP0058000,ctrip_air
Bakersfield,USAAP0059000,ctrip_air
Maxwell,USA0COVAC000,ctrip_air
Calticlan,PHL000003000,ctrip_air
El Nido,PHL000004000,ctrip_air
Kalmar,SWE00000H000,ctrip_air
Albury,AUS000007000,ctrip_air
Kalulushi Dallas,AUS000008000,ctrip_air
Ferri Mantell,AUS000009000,ctrip_air
Port Augusta,AUS0SAPUG000,ctrip_air
Sitahan,AUS000010000,ctrip_air
Margaret River,AUS000011000,ctrip_air
La Paz,MEX000LAP000,ctrip_air
_DEL_ San Jose,TUR000008000,ctrip_air
Malolo Lailai,FJI000002000,ctrip_air
Colmar,FRA000026000,ctrip_air
Isfahan,IRN000001000,ctrip_air
Pescara,ITA000006000,ctrip_air
Saint Lucia,LCA000000000,ctrip_air
Riga,LVA000RGA000,ctrip_air
Mandalay,MMR000001000,ctrip_air
San Juan,ARG000UAQ000,ctrip_air
Boldi Mang,PRT000003000,ctrip_air
Suceava,ROU0000SU000,ctrip_air
Port Elizabeth,ZAF000PLZ000,ctrip_air
Chungju,KOR045CHU000,ctrip_air
London,CAN000LOD000,ctrip_air
Olbia,ITA000007000,ctrip_air
Osh,KGZ00000O000,ctrip_air
New Plymouth Colony,NZL000006000,ctrip_air
Don Scheer Azee Vic,SWE000004000,ctrip_air
Monroe,USAAP0060000,ctrip_air
Aspen,USA0COASE000,ctrip_air
Kalamazoo,USAAP0061000,ctrip_air
Coimbatore,IND000CJB000,ctrip_air
Dushanbe,TJK000DYU000,ctrip_air
Windsor,CAN000WDR000,ctrip_air
Lansing,USA0MILAN000,ctrip_air
Gaya,IND000011000,ctrip_air
A Mildred M,RUS000004000,ctrip_air
Durango,USA0NMDRO000,ctrip_air
Armidale,AUS000012000,ctrip_air
Melbourne,USA0FLMLB000,ctrip_air
London,USA0PALOZ000,ctrip_air
Toledo,USA0OHTOL000,ctrip_air
Toledo,BLZ0000TO000,ctrip_air
Kingston,CAN000009000,ctrip_air
Cordoba,ESP000ODB000,ctrip_air
Nicosia,CYP000008000,ctrip_air
Erbil,IRQ000001000,ctrip_air
Kandahar,AFG000KDH000,ctrip_air
Mashhad,IRN000002000,ctrip_air
Chelyabinsk,RUS000CHE000,ctrip_air
uralsk,KAZ000001000,ctrip_air
Yekaterinburg,RUS000005000,ctrip_air
Yaounde,CMR000001000,ctrip_air
East London,ZAF000ELS000,ctrip_air
Zanzibar,TZA0000ZN000,ctrip_air
Krasnoyarsk,RUS000006000,ctrip_air
Millar Jerzy Ward,RUS000007000,ctrip_air
Tyumen,RUS000TYU000,ctrip_air
Abakan,RUS000ABA000,ctrip_air
Kamchatka,RUS000008000,ctrip_air
Sub g Kurtz,RUS000009000,ctrip_air
Volgograd,RUS000VOG000,ctrip_air
Astrakhan,RUS000AST000,ctrip_air
Wahl Tuofusike,RUS000010000,ctrip_air
Banaur,RUS000011000,ctrip_air
J Melo Wo,RUS000KEM000,ctrip_air
Dothan,USAAP0062000,ctrip_air
Fairbanks,USA0AKFAI000,ctrip_air
Chico,USAAP0063000,ctrip_air
Monckton,CAN000010000,ctrip_air
Daytona Beach,USAAP0064000,ctrip_air
Warsaw,USA0WIAUW000,ctrip_air
Nanaimo,CAN000011000,ctrip_air
Waterloo,USAAP0065000,ctrip_air
Georgetown,ZAF000001000,ctrip_air
Saga,JPN000041000,ctrip_air
Internal ratio,SWE000005000,ctrip_air
Alice Weil,USAAP0066000,ctrip_air
Aiaisi,NAM000001000,ctrip_air
Atlantic City,USAAP0067000,ctrip_air
Yof,SAU000001000,ctrip_air
Agri,TUR000AGR000,ctrip_air
Arak,IRN000003000,ctrip_air
Aizawl,IND000AJL000,ctrip_air
Alves Kerr,SWE000006000,ctrip_air
Abreu Hoyos,MEX000005000,ctrip_air
Araka eggplant,BRA000006000,ctrip_air
Agadez,NER000AJY000,ctrip_air
Art Card,USAAP0068000,ctrip_air
Akola,IND000012000,ctrip_air
Aki Anne,GAB000001000,ctrip_air
Khufra,LBY000003000,ctrip_air
Safety factor,PNG000001000,ctrip_air
Haier Oasis,SAU000002000,ctrip_air
Akiak,USAAP0069000,ctrip_air
Asahikawa,JPN000063000,ctrip_air
Akk,USAAP0070000,ctrip_air
Jinsameng,USAAP0071000,ctrip_air
Akron,USAAP0072000,ctrip_air
The sons of Walker,USAAP0073000,ctrip_air
Astra Chait La,IDN000013000,ctrip_air
Akure,NGA000003000,ctrip_air
Ake Lottie Lee,CYP000009000,ctrip_air
Arcuri Vick,CAN000012000,ctrip_air
Agajari,IRN000004000,ctrip_air
Sittwe,MMR000002000,ctrip_air
ALPINE,USAAP0074000,ctrip_air
Alta,NOR000026000,ctrip_air
Albany,AUS0WAALH000,ctrip_air
Alice,USAAP0075000,ctrip_air
Alexander B.,ZAF000002000,ctrip_air
O Sarah,ETH000002000,ctrip_air
Albenga,ITA000008000,ctrip_air
Alamogordo,USAAP0076000,ctrip_air
Alton,USA0ILALN000,ctrip_air
Aleppo,SYR0000HL000,ctrip_air
Allegretti,BRA000007000,ctrip_air
Alexandra,NZL000007000,ctrip_air
Ala Moosa,USAAP0077000,ctrip_air
Alenquer,BRA000008000,ctrip_air
Lula,SOM000001000,ctrip_air
Varava,USAAP0078000,ctrip_air
Alexander City,USAAP0079000,ctrip_air
Ali Tucker,USAAP0080000,ctrip_air
Amarillo,USAAP0081000,ctrip_air
Ann Lu Bei,MDG000001000,ctrip_air
Am Timan,GUM000001000,ctrip_air
Upper Mo Luokui,MOZ000001000,ctrip_air
Amar,PNG000002000,ctrip_air
Amboin,PNG000003000,ctrip_air
Aerbamingqi,ETH000003000,ctrip_air
Almer Nara,BRA000009000,ctrip_air
Elma,USAAP0082000,ctrip_air
Ann Pani F,MDG000002000,ctrip_air
Ambon,IDN000014000,ctrip_air
Mata Mata,AUS000013000,ctrip_air
amu,PNG000004000,ctrip_air
Amderma,RUS000012000,ctrip_air
Ames,USAAP0083000,ctrip_air
Ammaroo,AUS000014000,ctrip_air
Ambatomainty,MDG000003000,ctrip_air
Ade Moore,NZL000008000,ctrip_air
A Nassim,USAAP0084000,ctrip_air
jennifer aniston,USAAP0085000,ctrip_air
Anderson,USAAP0086000,ctrip_air
Angouleme,FRA000027000,ctrip_air
Arnie Ark,USAAP0087000,ctrip_air
Antalaha,MDG000004000,ctrip_air
Annapolis,USAAP0088000,ctrip_air
Andahuaylas,PER000001000,ctrip_air
Alnwick,USAAP0089000,ctrip_air
Ainsworth,USAAP0090000,ctrip_air
Andenes,NOR000027000,ctrip_air
Anthony,USAAP0091000,ctrip_air
Angus town,AUS000015000,ctrip_air
Aluoa,PNG000005000,ctrip_air
Fort ANN,PNG000006000,ctrip_air
Altenburg,DEU000010000,ctrip_air
Aomori,JPN000002000,ctrip_air
Karpathos,GRC000003000,ctrip_air
Arona,PNG000007000,ctrip_air
Altona,USAAP0092000,ctrip_air
armco,USAAP0093000,ctrip_air
Aosta,ITA000AOT000,ctrip_air
Attapu,LAO0000AT000,ctrip_air
Pawling Green,USAAP0094000,ctrip_air
Apiai,COL000004000,ctrip_air
Apataki,PYF000001000,ctrip_air
Nampula,MOZ000002000,ctrip_air
Al Pina,USAAP0095000,ctrip_air
Li Min,COL000005000,ctrip_air
Ashapa,PNG000008000,ctrip_air
Arapi Lacam,BRA000010000,ctrip_air
A haven,BRA000011000,ctrip_air
Apu Carla,BRA000012000,ctrip_air
Apple Valley,USAAP0096000,ctrip_air
On Bayinaba,BRA000013000,ctrip_air
Araracuara,BRA000014000,ctrip_air
Qaisumah,SAU000003000,ctrip_air
Aqaba,JOR0000AQ000,ctrip_air
Alimikesi,BRA000015000,ctrip_air
Aries C,USAAP0097000,ctrip_air
Ann Arbor,USAAP0098000,ctrip_air
Arctic Village,USAAP0099000,ctrip_air
Alor,IDN000015000,ctrip_air
Hacari gwara,COL000006000,ctrip_air
Arkhangelsk,RUS000ARK000,ctrip_air
Arica,CHL000001000,ctrip_air
Arsov,IDN000016000,ctrip_air
Arusha,TZA0000AR000,ctrip_air
Tasmania,COL000007000,ctrip_air
A Ragip,PNG000009000,ctrip_air
Arrau tower,COL000008000,ctrip_air
Al Garr,BRA000016000,ctrip_air
Watertown,USAAP0100000,ctrip_air
Lhasa Baba,BRA000017000,ctrip_air
Mino Kuo,USAAP0101000,ctrip_air
Arad,ROU0000AR000,ctrip_air
Asbury Parke,USAAP0102000,ctrip_air
Arart,AUS000016000,ctrip_air
Assab,ETH000004000,ctrip_air
Ascension,BOL000001000,ctrip_air
Andros Town,BHS000002000,ctrip_air
Ashe Burton,NZL000009000,ctrip_air
Amami Oshima,JPN000064000,ctrip_air
Asosa,ETH000005000,ctrip_air
Astoria,USAAP0103000,ctrip_air
Amboseli,KEN000001000,ctrip_air
Ashland,USAAP0104000,ctrip_air
Ashley,USAAP0105000,ctrip_air
Aarthi Lim,PNG000010000,ctrip_air
Arthur town,BHS000003000,ctrip_air
Aitufei,SLB000001000,ctrip_air
Antunes,USAAP0106000,ctrip_air
Ambato,ECU000002000,ctrip_air
Attock,PAK000001000,ctrip_air
Artigas,URY0000AR000,ctrip_air
Antsirabe,MDG000005000,ctrip_air
Atqasuk,USAAP0107000,ctrip_air
Alta Mira,BRA000018000,ctrip_air
Namatanai,PNG000011000,ctrip_air
Athens,USAAP0108000,ctrip_air
Tower tower,PNG000012000,ctrip_air
Amritsar,IND000013000,ctrip_air
Atar,MRT000001000,ctrip_air
Adi Thea,USAAP0109000,ctrip_air
Iliad,USAAP0110000,ctrip_air
Attu,USAAP0111000,ctrip_air
ATI,TCD000001000,ctrip_air
Ateba Sal,KAZ000002000,ctrip_air
Aarthi Ute,EGY000004000,ctrip_air
Arauca,COL000ARA000,ctrip_air
Augustus Dance,AUS000017000,ctrip_air
Abreu Dei J,EGY000005000,ctrip_air
Auxerre,FRA000028000,ctrip_air
Awua Island,PNG000013000,ctrip_air
Ann Boone Te,PNG000014000,ctrip_air
Alak Knaak,USAAP0112000,ctrip_air
Aur Island,MHL000001000,ctrip_air
Auburn,USAAP0113000,ctrip_air
Agawa,PNG000015000,ctrip_air
Atuona,PYF000002000,ctrip_air
O Lee Ark,FRA000029000,ctrip_air
Atauro,IDN000017000,ctrip_air
aurukun,AUS000018000,ctrip_air
Omer,PNG000016000,ctrip_air
Ina Aragua,BRA000019000,ctrip_air
A Nettie Umm (Island),VUT000001000,ctrip_air
Aurora,USA0COAUX000,ctrip_air
Avi Jano,ITA000009000,ctrip_air
Aowen,AUS000019000,ctrip_air
Semyon Gold Avila,CUB000008000,ctrip_air
Ashe Vail,USAAP0114000,ctrip_air
Evan Parker,USAAP0115000,ctrip_air
Wilkes Barry,USAAP0116000,ctrip_air
A Wu A Wu,SLB000002000,ctrip_air
Awasa,ETH000006000,ctrip_air
Awaba,PNG000017000,ctrip_air
Ahwahnee,VUT000002000,ctrip_air
Tracy Alloway,GAB000002000,ctrip_air
Avare,ETH000007000,ctrip_air
Alton downs,AUS000020000,ctrip_air
Austral downs,AUS000021000,ctrip_air
Ava,PNG000018000,ctrip_air
Ahwaz,IRN000005000,ctrip_air
Alexandria Bbe,USAAP0117000,ctrip_air
Aramac,AUS000022000,ctrip_air
alexandroupolis,GRC000004000,ctrip_air
Argo Na,USAAP0118000,ctrip_air
Alexandria,ITA000ALE000,ctrip_air
Al Virginia,COL000009000,ctrip_air
Alexandria,USA0VAAXN000,ctrip_air
Spring point,BHS000004000,ctrip_air
Arutua,PYF000003000,ctrip_air
Aksum,ETH000008000,ctrip_air
Angel Farge,USAAP0119000,ctrip_air
Ayatollah Pell,COL000010000,ctrip_air
Ayacucho,PER0000AY000,ctrip_air
Orr Roy Dance,AUS000023000,ctrip_air
Alcar Lake,KAZ000003000,ctrip_air
Anthony lagoon,AUS000024000,ctrip_air
Ayuelasi,PRY000001000,ctrip_air
Ayers Rock,AUS000025000,ctrip_air
Eyre,AUS000026000,ctrip_air
Aiyoula,PNG000019000,ctrip_air
Aya Varsi,IDN000018000,ctrip_air
Amedee Weil,USAAP0120000,ctrip_air
Amazon Bay,PNG000020000,ctrip_air
Yazd,IRN000006000,ctrip_air
Alpa Chigan,MEX000006000,ctrip_air
Andijon,UZB0000AN000,ctrip_air
Adrar,DZA000ADR000,ctrip_air
An even,AGO000001000,ctrip_air
Byala,PNG000021000,ctrip_air
Brazil Luoneite,FRA000030000,ctrip_air
Baguio,PHL000005000,ctrip_air
Barre,PNG000022000,ctrip_air
Baiteman,TUR000009000,ctrip_air
Battle Mountain,USAAP0121000,ctrip_air
Basongo,COD000004000,ctrip_air
Baibala,PNG000023000,ctrip_air
Barranquilla,COL000011000,ctrip_air
BARALE,SLB000003000,ctrip_air
Barre Matus,BRA000020000,ctrip_air
Bauru,BRA000021000,ctrip_air
Bea Vinke,GAB000003000,ctrip_air
Baia Mare,ROU0000BM000,ctrip_air
barber Ross,BRA000022000,ctrip_air
Balmaseda,CHL000002000,ctrip_air
Benson,USAAP0122000,ctrip_air
Bay City,USA0MIBCY000,ctrip_air
Brady,USAAP0123000,ctrip_air
Barth,DEU000011000,ctrip_air
bhubaneswar,IND000BBI000,ctrip_air
Bitburg,DEU000012000,ctrip_air
Kasane,BWA000002000,ctrip_air
Barber Sa,IRN000007000,ctrip_air
Barrio,MYS000008000,ctrip_air
Berbera,SOM000002000,ctrip_air
Ben Bridge,GBR000014000,ctrip_air
Barbuda,ATG000001000,ctrip_air
Black Bush,GBR000015000,ctrip_air
Broken bow,USAAP0124000,ctrip_air
Bambari,CAF000001000,ctrip_air
Blacksburg,USAAP0125000,ctrip_air
Bell Click,USAAP0126000,ctrip_air
Bacolod,PHL000006000,ctrip_air
Bracey,USAAP0127000,ctrip_air
Buka,CAF000002000,ctrip_air
Beimiqi,GUY000001000,ctrip_air
Ba cha cha,IDN000019000,ctrip_air
Bakar Martin,AUS000027000,ctrip_air
Baca Grande,USAAP0128000,ctrip_air
Boerwala,AUS000028000,ctrip_air
Bala Colorado,CRI000001000,ctrip_air
Bacau,ROU0000BA000,ctrip_air
Golden Card,ETH000009000,ctrip_air
Bambou,PNG000024000,ctrip_air
Bratsk,LBY000004000,ctrip_air
Dua Kerry  Boka,BRA000023000,ctrip_air
Beracha Arthur,USAAP0129000,ctrip_air
Boka Stratton,USAAP0130000,ctrip_air
Package together,NGA000004000,ctrip_air
Benguela Island,MOZ000003000,ctrip_air
Biello Leo F J,RUS000013000,ctrip_air
Bulzi,ETH000010000,ctrip_air
Bickerton I.,AUS000029000,ctrip_air
Bundaberg,AUS000030000,ctrip_air
Barra Dukeer,BRA000024000,ctrip_air
Baba Island,AUS000031000,ctrip_air
Paudert,USAAP0131000,ctrip_air
Bradford,USA0PABFD000,ctrip_air
Brandyn,USAAP0132000,ctrip_air
Lingegang,IRN000008000,ctrip_air
Bird Island,SYC000001000,ctrip_air
Banjarmasin,IDN000020000,ctrip_air
Ben Delma,TUR000010000,ctrip_air
Aberdeen,PAK000002000,ctrip_air
Bhagalpur,NPL000001000,ctrip_air
Bridgeport,USA0CTBDR000,ctrip_air
Brindisi,ITA000BDS000,ctrip_air
Baldur Foss,NOR000028000,ctrip_air
Bedford downs,AUS000032000,ctrip_air
Blood J,USAAP0133000,ctrip_air
Bandon,USAAP0134000,ctrip_air
Donne Holbein,PNG000025000,ctrip_air
Beilaina,PNG000026000,ctrip_air
Beb,GBR000016000,ctrip_air
Bedford,USAAP0135000,ctrip_air
Birger Bbe,AUS000033000,ctrip_air
Benton harbor,USAAP0136000,ctrip_air
Rebecca,LBN0000BI000,ctrip_air
Belau,IDN000021000,ctrip_air
David Balleri,IND000014000,ctrip_air
Pozen Bbe Mo,CAF000003000,ctrip_air
Bellary,IND000015000,ctrip_air
Bury St Edmunds,GBR000017000,ctrip_air
Bethel,USAAP0137000,ctrip_air
Bedourie,AUS000034000,ctrip_air
Beersheba,ISR000BEV000,ctrip_air
Bella,MOZ000004000,ctrip_air
Benson,GBR000018000,ctrip_air
Beirut,KIR000001000,ctrip_air
Bahia Negra,PRY000002000,ctrip_air
Bloomfield,AUS000035000,ctrip_air
Playfair de,DEU000013000,ctrip_air
Scottsbluff,USAAP0138000,ctrip_air
Bull Flo Gerba Sin,USAAP0139000,ctrip_air
Bloemfontein,ZAF000BFN000,ctrip_air
Fowles Beaver,USAAP0140000,ctrip_air
Bai Abe Na,PAN000002000,ctrip_air
Faure,USAAP0141000,ctrip_air
Buriram,THA000031000,ctrip_air
Bafoussam,CMR000002000,ctrip_air
Bucaramanga,COL000012000,ctrip_air
Beauvais,GAB000004000,ctrip_air
Bula Gan Sa,PRT000004000,ctrip_air
Berg,USAAP0142000,ctrip_air
Bainbridge,USAAP0143000,ctrip_air
Bangui,CAF000004000,ctrip_air
Boghe,MRT000002000,ctrip_air
San Carlo,ISL000001000,ctrip_air
Big Click,BLZ000001000,ctrip_air
Baglung,NPL000002000,ctrip_air
Bingham Don,USAAP0144000,ctrip_air
Buluyigen,DEU000014000,ctrip_air
Bongo,GAB000005000,ctrip_air
Big lake,USAAP0145000,ctrip_air
Baghdad,USAAP0146000,ctrip_air
Bangassou,CAF000005000,ctrip_air
Bento Goncalves,BRA000025000,ctrip_air
Bage,BRA000026000,ctrip_air
Kallax port,ECU000003000,ctrip_air
Bar Harbor,USAAP0147000,ctrip_air
Poole class,USAAP0148000,ctrip_air
Blenheim,NZL000010000,ctrip_air
Cupi card port,COL000013000,ctrip_air
Brus Laguna,HND000001000,ctrip_air
Bicha,SAU000004000,ctrip_air
Blanca,ARG000BHI000,ctrip_air
Bhuj,IND000016000,ctrip_air
Bukhara,UZB0000BU000,ctrip_air
Bahai Angel J,MEX000007000,ctrip_air
Bayhan,YEM000001000,ctrip_air
Bhopal,IND000BHO000,ctrip_air
Bhojpur,NPL000003000,ctrip_air
Broken Hill,AUS000036000,ctrip_air
Bharatpur,NPL000004000,ctrip_air
Bathurst,AUS000037000,ctrip_air
Brighton downs,AUS000038000,ctrip_air
Bhaunagar,IND000017000,ctrip_air
Abubakar,PAK000003000,ctrip_air
Belo Horizonte,BRA000027000,ctrip_air
Baidoa,SOM000003000,ctrip_air
Bullock I.,USAAP0149000,ctrip_air
Beatrice,USAAP0150000,ctrip_air
Big delta,USAAP0151000,ctrip_air
Bishop,USAAP0152000,ctrip_air
Bikini,MHL000002000,ctrip_air
Buriot,PNG000027000,ctrip_air
Bi Chris,IDN000022000,ctrip_air
Shorter is,BHS000005000,ctrip_air
Bulimba,AUS000039000,ctrip_air
Bilal Dirnagl M,NPL000005000,ctrip_air
Bismarck,USA0NDBIS000,ctrip_air
Baitadi,NPL000006000,ctrip_air
Bill Du Da LOhr,ISL000002000,ctrip_air
Buria,CAF000006000,ctrip_air
Mile Road,AUS000040000,ctrip_air
Biloxi,USA0MSBIX000,ctrip_air
Bishop,ZAF000003000,ctrip_air
No,PNG000028000,ctrip_air
Bejaia,DZA000BJA000,ctrip_air
Bojinuode,IRN000009000,ctrip_air
Baca J John Doll,ISL000003000,ctrip_air
Bo F Faye Joel,NOR000029000,ctrip_air
Bolaen,IDN000023000,ctrip_air
Bachang,NPL000007000,ctrip_air
Bemidji,USAAP0153000,ctrip_air
It is this,IDN000024000,ctrip_air
In the Bayan,MOZ000005000,ctrip_air
Bermejo,BOL000002000,ctrip_air
Braganca Paulista,BRA000028000,ctrip_air
Bahir Dar,ETH000011000,ctrip_air
Pakistan zhura,NPL000008000,ctrip_air
Bajawa,IDN000025000,ctrip_air
Leon,MEX000LEN000,ctrip_air
Badajoz,ESP000BJZ000,ctrip_air
Bikaner,IND000018000,ctrip_air
Baba,USAAP0154000,ctrip_air
Breckenridge,USAAP0155000,ctrip_air
Beck,USAAP0156000,ctrip_air
Brook slack,USAAP0157000,ctrip_air
Kekaha,USAAP0158000,ctrip_air
Boke,GIN000BOK000,ctrip_air
Baclaran,MYS000009000,ctrip_air
Barclay Dance,AUS000041000,ctrip_air
Sophie Blackall,AUS000042000,ctrip_air
Bo Coro,TCD000002000,ctrip_air
Koulou.,IDN000026000,ctrip_air
Blackstone,USAAP0159000,ctrip_air
Betioky,MDG000006000,ctrip_air
Beckley,USAAP0160000,ctrip_air
Brookings,USAAP0161000,ctrip_air
Bukavu,COD000005000,ctrip_air
Bukoba,TZA000001000,ctrip_air
Balboa,PAN000003000,ctrip_air
Barre,CMR000003000,ctrip_air
Boulder City,USAAP0162000,ctrip_air
Borlange Faro en,SWE000007000,ctrip_air
Bluefield,USAAP0163000,ctrip_air
Meilaya (Bella),MYS000010000,ctrip_air
Brice,USAAP0164000,ctrip_air
Bellingham,USAAP0165000,ctrip_air
Patna,DZA000BAT000,ctrip_air
blackpool,GBR000019000,ctrip_air
Belmar,USAAP0166000,ctrip_air
Benalla,AUS000043000,ctrip_air
Brun Dio J,ISL000004000,ctrip_air
Beyer Vista,PER000002000,ctrip_air
Baulon,AUS000044000,ctrip_air
Black Wouter,AUS000045000,ctrip_air
Blue Kanyon,USAAP0167000,ctrip_air
Bell Weil,USAAP0168000,ctrip_air
Waimanalo,USAAP0169000,ctrip_air
Belluno,ITA000010000,ctrip_air
Bell Malik Te,IRL000003000,ctrip_air
Blantyre,MWI000001000,ctrip_air
Boumba,COD000006000,ctrip_air
Brigham,USAAP0170000,ctrip_air
Bello,MDG000007000,ctrip_air
Baku horse,CAF000007000,ctrip_air
Bloomington,USA0ILBLO000,ctrip_air
bmh,PNG000029000,ctrip_air
Ba Sulamita,GUY000002000,ctrip_air
Borkum,DEU000015000,ctrip_air
Berlin,USA0NHBML000,ctrip_air
Bitamu,GAB000006000,ctrip_air
Bamoni,IRQ000002000,ctrip_air
Bhamo,MMR000003000,ctrip_air
Brampton Island,AUS000046000,ctrip_air
Pranburi,KEN000002000,ctrip_air
Bart Room,DEU000016000,ctrip_air
Bruma Du,BRA000029000,ctrip_air
The horse,IDN000027000,ctrip_air
Ban Ban,VNM000004000,ctrip_air
More than Gewangdun,USAAP0171000,ctrip_air
Bay Islands,NCL000001000,ctrip_air
BAM,BFA000BAM000,ctrip_air
Boende,COD000007000,ctrip_air
Benitez,BOL000BEN000,ctrip_air
Bandar Abbas,IRN000010000,ctrip_air
Baranov,USAAP0172000,ctrip_air
Baning,USAAP0173000,ctrip_air
Benin City,NGA000005000,ctrip_air
Ballina,AUS000047000,ctrip_air
Barnwell,USAAP0174000,ctrip_air
Bo Dinu Nur,PNG000030000,ctrip_air
Lenne in loose cloth,NOR000030000,ctrip_air
Burns,USAAP0175000,ctrip_air
This.,PAK000004000,ctrip_air
Ba Ba Ba,PHL000007000,ctrip_air
Banfora,BFA000001000,ctrip_air
Barinas,VEN00000E000,ctrip_air
Bendi,PNG000031000,ctrip_air
Blume Nao,BRA000030000,ctrip_air
Bo Anda,PNG000032000,ctrip_air
Boone,USAAP0176000,ctrip_air
Bella Island,SLB000004000,ctrip_air
Banz,PNG000033000,ctrip_air
Ballmer,COD000008000,ctrip_air
Bora Bora,PYF000004000,ctrip_air
Bocasdel Toro,PAN000004000,ctrip_air
Bournemouth,GBR000020000,ctrip_air
Barry Kelly,GBR000021000,ctrip_air
Bonnaire,NLD000003000,ctrip_air
Bodo,NOR000031000,ctrip_air
Bouar,CAF000008000,ctrip_air
Boku,PNG000034000,ctrip_air
Bossert,PNG000035000,ctrip_air
Bourges,FRA000031000,ctrip_air
Bohan,PNG000036000,ctrip_air
Bartok,USAAP0177000,ctrip_air
Borroloola,AUS000048000,ctrip_air
Bo Body Ulla Alfonso,BFA000002000,ctrip_air
Bozuomu,CAF000009000,ctrip_air
Bethpage,USAAP0178000,ctrip_air
bpb,PNG000037000,ctrip_air
Bamenda,CMR000004000,ctrip_air
Bapi,PNG000038000,ctrip_air
Batuna,SLB000005000,ctrip_air
Barra Garza,BRA000031000,ctrip_air
Beasley G,PHL000008000,ctrip_air
Big Piney,USAAP0179000,ctrip_air
Bian Jiabipu,PNG000039000,ctrip_air
Porto Seguro,BRA000032000,ctrip_air
Beppu,JPN000065000,ctrip_air
Besalampy,MDG000008000,ctrip_air
Blair,PHL000009000,ctrip_air
Ba Ni Ni,NAM000002000,ctrip_air
Boulia,AUS000049000,ctrip_air
Aguadilla,PRI000001000,ctrip_air
Palawan,BRA000033000,ctrip_air
Brest,BLR0000BR000,ctrip_air
Barr Gohil,AUS000050000,ctrip_air
Barre Lars,BRA000034000,ctrip_air
Ballerini Yayse,BRA000035000,ctrip_air
San Carlos de Balilo Che,ARG000001000,ctrip_air
Renard cloth,USAAP0180000,ctrip_air
Brahman,PNG000040000,ctrip_air
Brett,AUS000051000,ctrip_air
Burke,AUS000052000,ctrip_air
Brownsville,USAAP0181000,ctrip_air
Biaru,PNG000041000,ctrip_air
Palawan,GBR000022000,ctrip_air
The island of Bathurst,AUS000053000,ctrip_air
Bremen port,DEU000017000,ctrip_air
Barrow,USAAP0182000,ctrip_air
Bardstown,USAAP0183000,ctrip_air
Bossaso,SOM000004000,ctrip_air
Port Solano,COL000014000,ctrip_air
Bata,GNQ000001000,ctrip_air
Blair Sverre,USAAP0184000,ctrip_air
Bairnsdale,AUS000054000,ctrip_air
