code,vendor_type,alias
GLP000002000,standard_air,皮特尔角城
BRA000065000,standard_air,波多韦柳
USAAP0325000,standard_air,普拉蒂纳姆
USAAP0326000,standard_air,普韦布洛
DOM000004000,standard_air,蓬塔卡纳
CHL000005000,standard_air,阿雷纳斯角
IND000026000,standard_air,布达巴地
COL000032000,standard_air,阿西斯港
USAAP0327000,standard_air,普尔曼
HRV000025000,standard_air,普拉
COL000033000,standard_air,普罗维登夏
USAAP0328000,standard_air,普罗温斯敦
BRA000066000,standard_air,维利乌港
GRC000010000,standard_air,普雷韦扎 莱夫卡斯
MEX000PVR000,standard_air,巴亚尔塔港
KAZ000005000,standard_air,巴夫洛德
MEX000020000,standard_air,埃斯康德港
PRT000006000,standard_air,圣港
VNM000008000,standard_air,波来古
COK000003000,standard_air,彭林岛
VEN000008000,standard_air,阿亚库乔港
RUS000033000,standard_air,波利亚尔尼
ZAF000007000,standard_air,彼得马里茨堡
GBR000032000,standard_air,彭赞斯
VEN000009000,standard_air,奥尔达斯港
SDN000006000,standard_air,苏丹港
CAN000014000,standard_air,贝拉库尔
GRL000002000,standard_air,阿坤纳科
GRL000003000,standard_air,伊吉尼阿菲克
MDV000ADD000,standard_air,阿杜
GRL000004000,standard_air,基特希萨尔苏伊特 
GRL000005000,standard_air,伊卡米尤特
GRL000006000,standard_air,尼安托戈
GRL000007000,standard_air,康嘉埃特西奥
MEX000021000,standard_air,奎雷塔罗
NGA000008000,standard_air,瓦利
GRL000008000,standard_air,IKERISAARUSK
DZA000SET000,standard_air,塞蒂夫
GRL000009000,standard_air,萨卡克
PNG000068000,standard_air,拉包尔
SAU000008000,standard_air,阿拉
SAU000009000,standard_air,拉夫哈
CPV0000PR000,standard_air,普拉亚
IND000027000,standard_air,拉杰果德
AUS000111000,standard_air,拉明吉宁
BRA000067000,standard_air,里贝朗普雷图
USA0SDRAP000,standard_air,拉皮德城
COK000004000,standard_air,拉罗汤加
IRN000017000,standard_air,拉什特
RUS000034000,standard_air,拉什兹尼
KHM000001000,standard_air,RATANANKIRI　
JPN000077000,standard_air,扎文
PNG000069000,standard_air,拉巴拉巴
BRA000068000,standard_air,里奥布朗库
SLB000012000,standard_air,拉马塔
USAAP0329000,standard_air,鲁比
ZAF000008000,standard_air,里查兹贝
USAAP0330000,standard_air,罗奇湾
COL000034000,standard_air,里奥阿查
NZL000RMD000,standard_air,里士满
ARG000RCU000,standard_air,里奥夸尔托
USAAP0331000,standard_air,雷丁
USAAP0332000,standard_air,雷德蒙德
USAAP0333000,standard_air,雷德代夫尔
RUS000ORE000,standard_air,奥伦堡
ARG000006000,standard_air,雷西斯藤西亚
NOR000037000,standard_air,罗斯特 
ESP000015000,standard_air,雷乌斯
MEX000REX000,standard_air,雷诺萨
PYF000009000,standard_air,雷伊提
ARG000007000,standard_air,里奥格朗德
PYF000010000,standard_air,朗伊罗阿
ARG000RGL000,standard_air,里奥加耶戈斯
USAAP0334000,standard_air,莱因兰德
NAM000007000,standard_air,罗什平纳
BRA000069000,standard_air,圣马丽亚
BOL000006000,standard_air,里韦拉尔塔
SLB000013000,standard_air,林吉考夫
JPN000078000,standard_air,利尻
USAAP0335000,standard_air,里弗顿
YEM000003000,standard_air,里雅恩姆卡拉
BGD000002000,standard_air,拉杰沙希
HRV000026000,standard_air,里耶卡
IRN000018000,standard_air,拉夫桑詹
USAAP0336000,standard_air,罗克兰
USAAP0337000,standard_air,罗克斯普林顿
DEU000022000,standard_air,罗斯托克
ARG000008000,standard_air,梅罗
USAAP0338000,standard_air,兰帕特
SLB000014000,standard_air,阿罗纳
FRA000045000,standard_air,罗阿讷
JPN000079000,standard_air,舆论岛
SLB000015000,standard_air,伦内尔
DNK000005000,standard_air,波荷木岛
AUS000112000,standard_air,罗克汉普顿
USAAP0339000,standard_air,罗斯福
MNP000001000,standard_air,罗塔
ARG000ROS000,standard_air,罗萨里奥
USA0NMROW000,standard_air,罗斯韦尔
ISR000001000,standard_air,罗什平纳
IND000028000,standard_air,赖布尔
MUS000001000,standard_air,罗德里格斯岛
NOR000038000,standard_air,勒罗斯
ARG000RSA000,standard_air,圣罗莎
BHS000009000,standard_air,罗克桑德
USAAP0340000,standard_air,俄罗斯教区
USA0WARSJ000,standard_air,罗萨里奥
HND000004000,standard_air,罗阿坦
RUS000SAR000,standard_air,萨拉托夫
UGA000003000,standard_air,阿鲁亚
USAAP0341000,standard_air,鲁伊多索
PYF000011000,standard_air,鲁鲁士岛
USA0VTRUT000,standard_air,拉特兰
NOR000039000,standard_air,罗尔维克
PHL000022000,standard_air,罗克塞斯城
PAK000011000,standard_air,拉希姆亚尔克罕
POL000RZE000,standard_air,热舒夫
IRN000019000,standard_air,拉姆萨尔
NLD000006000,standard_air,莎巴
USAAP0342000,standard_air,圣达菲
ISL000007000,standard_air,绍达克卢库
SLV0000SS000,standard_air,圣萨尔瓦多
PNG000070000,standard_air,沙乐门
HND000005000,standard_air,圣佩德罗苏拉
BHS000010000,standard_air,桑德罗斯
PAN000011000,standard_air,桑布
ITA000014000,standard_air,西恩那
GLP000003000,standard_air,圣巴泰勒米
AUS000113000,standard_air,赛巴伊岛
ZAF000SBU000,standard_air,跳羚
USAAP0343000,standard_air,索尔兹伯里
USAAP0344000,standard_air,死马镇
USAAP0345000,standard_air,史密斯
USAAP0346000,standard_air,斯卡曼门湾
DEU000023000,standard_air,萨尔布吕肯
YEM000004000,standard_air,索哥德拉岛
CUB000013000,standard_air,圣地亚哥
RUS000SCW000,standard_air,瑟克特夫卡尔
MEX000022000,standard_air,萨利纳克鲁岛
AGO000005000,standard_air,卢班戈
IRN000020000,standard_air,萨南达
PNG000071000,standard_air,赛多尔
SWE000012000,standard_air,松兹瓦尔
NOR000040000,standard_air,桑纳讷
USAAP0347000,standard_air,沙点市
CPV0000SD000,standard_air,圣多明戈
USAAP0348000,standard_air,西德尼
GBR000033000,standard_air,设得兰群岛
LBY000006000,standard_air,塞布哈
MRT000006000,standard_air,塞勒巴比
TUN0000SF000,standard_air,斯法克斯
VEN000010000,standard_air,圣费尔南多
PHL000023000,standard_air,圣费尔南多
PER0000SM000,standard_air,圣马丁
GRL000010000,standard_air,康克鲁斯瓦格
CPV000003000,standard_air,圣费利佩
ARG000SFN000,standard_air,圣菲
SWE000013000,standard_air,谢莱夫特奥
PNG000072000,standard_air,萨菲亚
RUS000035000,standard_air,苏尔古特
DNK000006000,standard_air,森讷堡
DEU000024000,standard_air,齐根
PAK000012000,standard_air,萨戈达
USA0UTSGU000,standard_air,圣乔治
USAAP0349000,standard_air,史凯威
JPN000080000,standard_air,中标津
ETH000017000,standard_air,印达萨拉西
USAAP0350000,standard_air,斯丹顿
USAAP0351000,standard_air,术古纳克
USAAP0352000,standard_air,施沙木勒幅
JPN000081000,standard_air,南纪白浜
USAAP0353000,standard_air,谢里丹
SAU000010000,standard_air,沙鲁拉
USAAP0354000,standard_air,沙格鲁
TZA0000SH000,standard_air,欣延加
NPL000012000,standard_air,神马
ISL000008000,standard_air,思鲁弗弗绝杜尔
CHE000003000,standard_air,西昂
USAAP0355000,standard_air,夕卡
MEX000023000,standard_air,圣荷西
PHL000024000,standard_air,圣和塞
BRA000070000,standard_air,杜斯坎普斯
BRA000071000,standard_air,普雷图河畔圣若泽
USAAP0356000,standard_air,圣安格鲁
FIN000007000,standard_air,塞纳约基
PRT000007000,standard_air,圣约格岛
KNA000001000,standard_air,圣基茨
UZB000001000,standard_air,撒马尔干
NOR000041000,standard_air,希恩
USAAP0357000,standard_air,沙克突利
NOR000042000,standard_air,斯托克马克内斯
GRC000011000,standard_air,斯基罗斯
PAK000013000,standard_air,苏库尔
USAAP0358000,standard_air,塞伦
VUT000011000,standard_air,索拉
USAAP0359000,standard_air,萨拉纳克莱克
OMN000001000,standard_air,塞拉莱
ESP000SLM000,standard_air,萨拉曼卡
USAAP0360000,standard_air,萨利纳
MEX000024000,standard_air,圣路易斯波托西
USAAP0361000,standard_air,斯丽特木德
MEX000025000,standard_air,萨尔蒂洛
TCA000002000,standard_air,索尔特岛
RUS000036000,standard_air,沙尔哈德
ARG000LUQ000,standard_air,圣路易斯
PRT000008000,standard_air,圣塔玛利亚
GRC000012000,standard_air,萨莫斯
PNG000073000,standard_air,锡姆
USAAP0362000,standard_air,圣迈克尔
BHS000011000,standard_air,海星圣母
IDN000046000,standard_air,散皮
COL000035000,standard_air,圣马尔塔
JAM000MAR000,standard_air,圣玛丽
USAAP0363000,standard_air,圣马丽亚
CPV000004000,standard_air,圣尼古拉
THA000009000,standard_air,沙功那空
USAAP0364000,standard_air,圣保罗岛
MMR000010000,standard_air,丹兑
BRA000072000,standard_air,索罗卡巴
NOR000043000,standard_air,索根达尔
NOR000044000,standard_air,索克约森
VEN000011000,standard_air,圣汤马
VUT000012000,standard_air,圣埃斯皮里图岛
SWE000014000,standard_air,瑟德港
IDN000047000,standard_air,索荣
USAAP0365000,standard_air,塞尔多维亚
GBR000034000,standard_air,斯特旺塞
ESP000016000,standard_air,圣克鲁斯-德拉帕尔马
BGD000003000,standard_air,赛义德布尔
AGO000006000,standard_air,维拉洛索
BLZ000007000,standard_air,圣佩特罗
USAAP0366000,standard_air,威奇托福尔斯
IDN000048000,standard_air,新当
VNM000009000,standard_air,山萝
SWE000015000,standard_air,STORUMAN　
COL000SUC000,standard_air,苏克雷
IDN000049000,standard_air,三马林达
NOR000045000,standard_air,斯图尔
USAAP0367000,standard_air,萨拉索塔
USAAP0368000,standard_air,史东尼河
TUR000SII000,standard_air,锡尔特
IRN000021000,standard_air,沙丽
BOL000SRZ000,standard_air,圣克鲁斯
USAAP0369000,standard_air,布劳恩斯魏克
NOR000046000,standard_air,桑内舍恩
USAAP0370000,standard_air,苏珊玛利
VUT000013000,standard_air,萨拉
VEN000012000,standard_air,圣塔巴巴拉
USAAP0371000,standard_air,圣克劳德
USAAP0372000,standard_air,圣乔治岛
BRA000073000,standard_air,圣塔伦
JAM000THO000,standard_air,圣托马斯
RUS000STA000,standard_air,斯塔夫罗波尔
ITA000015000,standard_air,拉默齐亚
PHL000025000,standard_air,苏里高
ROU000001000,standard_air,萨杜马勒
PAK000014000,standard_air,苏
USAAP0373000,standard_air,太阳谷
CAN000015000,standard_air,萨莫比佛
USAAP0374000,standard_air,苏城
USAAP0375000,standard_air,萨文加
MDG000012000,standard_air,桑巴瓦
USAAP0376000,standard_air,银城
VCT000002000,standard_air,圣文森特
NOR000047000,standard_air,斯沃尔韦尔
FIN000008000,standard_air,萨翁林纳
USAAP0377000,standard_air,史蒂芬斯威里奇
FJI000008000,standard_air,萨武萨武
USAAP0378000,standard_air,纽堡
PNG000074000,standard_air,萨特瓦格
VUT000014000,standard_air,西南海岸
IDN000050000,standard_air,森巴瓦
GBRWLSSWA000,standard_air,斯旺西
KOR049SUO000,standard_air,水原
PNG000075000,standard_air,瑟胡里
IRL000007000,standard_air,斯利哥
NLD000007000,standard_air,圣马滕
USAAP0379000,standard_air,谢尔登波因特
IND000029000,standard_air,斯利那加
JPN000082000,standard_air,庄内
AUS000114000,standard_air,苏岛
GBR000035000,standard_air,斯托诺韦
IRN000022000,standard_air,设拉子
ZAF000009000,standard_air,斯库库扎
POL000SZZ000,standard_air,什切青
PHL000026000,standard_air,塔克洛班
PHL000027000,standard_air,塔比拉兰
VUT000015000,standard_air,塔纳岛
YEM0000TA000,standard_air,塔伊兹
PNG000076000,standard_air,塔德吉
JPN000083000,standard_air,高松
USAAP0380000,standard_air,塔那那
MEX000TAM000,standard_air,坦皮科
MEX000TAP000,standard_air,塔帕丘拉
ITA000TAR000,standard_air,塔兰托
ASM000002000,standard_air,塔乌
PNG000077000,standard_air,塔布比尔
BHS000012000,standard_air,勒湾
TUN000002000,standard_air,塔巴卡
USAAP0381000,standard_air,莱昂纳德伍德堡
TZA0000TB000,standard_air,塔波拉
PER000007000,standard_air,土比斯
BRA000074000,standard_air,塔巴廷加
IRN000023000,standard_air,大不里士
AUS000115000,standard_air,滕南特克里克
BHS000013000,standard_air,宝礁
COL000036000,standard_air,图马科
PER0000TA000,standard_air,塔克纳
USAAP0382000,standard_air,塔克特纳
IRN000024000,standard_air,跋嗣
PNG000078000,standard_air,特塔贝蒂
BOL000007000,standard_air,特立尼达
THA000107000,standard_air,桐艾府
USAAP0383000,standard_air,泰德包罗
DNK000007000,standard_air,西泰德
DZA000007000,standard_air,塔贝尔巴亚
PNG000079000,standard_air,特普特普
PRT000009000,standard_air,特尔赛拉岛
MOZ000008000,standard_air,太特
USAAP0384000,standard_air,特柳莱德
IND000030000,standard_air,提斯普尔
BRA000075000,standard_air,特费
PNG000080000,standard_air,图菲
PNG000081000,standard_air,特雷佛明
VUT000016000,standard_air,东戈瓦
NCL000002000,standard_air,蒂加
ROU0000TM000,standard_air,特尔古穆列什
DZA000008000,standard_air,土古尔
MEX000026000,standard_air,图斯特拉-古铁雷斯
BRA000076000,standard_air,特雷西纳
AUS000116000,standard_air,桑古尔
MMR000011000,standard_air,大其力
SWE000016000,standard_air,特罗尔海坦
ISL000009000,standard_air,索绍弗恩
THA000064000,standard_air,素可泰
GRL000011000,standard_air,皮图菲克
DZA000TIA000,standard_air,提亚雷特
ETH000018000,standard_air,提皮
SAU000TAR000,standard_air,塔伊夫
PYF000012000,standard_air,提克豪环礁
IDN000051000,standard_air,帝米卡
DZA000TIN000,standard_air,廷杜夫
MNP000002000,standard_air,天宁岛
IND000031000,standard_air,提鲁帕提
NZL000013000,standard_air,蒂马鲁
SCG000001000,standard_air,蒂瓦特
MRT000007000,standard_air,提吉克贾
PNG000082000,standard_air,塔里
BOL000TJA000,standard_air,塔里哈
IDN000052000,standard_air,丹戎
JPN000115000,standard_air,长野
HND000006000,standard_air,特鲁西洛
IDN000053000,standard_air,丹戎彭登
IDN000054000,standard_air,丹戎式罗
PNG000083000,standard_air,塔卡杜
USAAP0385000,standard_air,特纳基斯斯普林
IDN000055000,standard_air,南榜市
USAAP0386000,standard_air,括克
FSM000001000,standard_air,塔克岛
JPN000084000,standard_air,德之岛
TZA0000KI000,standard_air,基戈马
PYF000013000,standard_air,土布艾岛
USAAP0387000,standard_air,泰勒
BWA000003000,standard_air,图利布洛克
MDG000013000,standard_air,杜利亚
USAAP0388000,standard_air,塔塔里纳
DZA000009000,standard_air,托连森
USAAP0389000,standard_air,图鲁克萨克
COL000037000,standard_air,托鲁
IDN000056000,standard_air,坦博拉卡
MYS000015000,standard_air,托芒贡
NPL000013000,standard_air,土姆林塔尔
UZB000002000,standard_air,铁尔梅兹
MDG000014000,standard_air,大马达维港
DZA000TAM000,standard_air,塔曼拉塞特
STP000001000,standard_air,圣多美岛
BRA000077000,standard_air,特龙贝塔斯
CRI000006000,standard_air,坦博尔
AUS000117000,standard_air,塔姆沃恩
DZA000010000,standard_air,提米蒙
USAAP0390000,standard_air,丁城
CUB000020000,standard_air,特立尼达
JPN000085000,standard_air,种子岛
USAAP0391000,standard_air,图努纳克
CRI000007000,standard_air,塔马林德
KHM000TNX000,standard_air,上丁
LBY000007000,standard_air,图卜鲁格
TUN0000TO000,standard_air,托泽尔
RUS000TOM000,standard_air,托木斯克
USAAP0392000,standard_air,托盖克
VUT000017000,standard_air,托雷斯
MLI0000TB000,standard_air,通布图
USA0KSTOP000,standard_air,托皮卡
NCL000003000,standard_air,图奥
PER000008000,standard_air,迪拉伯土
MEX000TPQ000,standard_air,特皮克
AUS000118000,standard_air,汤姆派斯
ITA000016000,standard_air,圣多米诺岛
JPN000086000,standard_air,多良间岛
MEX000TRC000,standard_air,托雷翁
GBR000036000,standard_air,泰里岛 因纳赫布里德斯
NZL000014000,standard_air,陶朗阿加
IDN000057000,standard_air,打拉根
AUS000119000,standard_air,塔里
KIR000002000,standard_air,塔拉瓦
IND000032000,standard_air,蒂鲁吉拉伯利
JPN000087000,standard_air,对马
USAAP0393000,standard_air,陶斯
KIR000003000,standard_air,德岛
ITA000017000,standard_air,托托里
JPN000031000,standard_air,鸟取
MAR000TET000,standard_air,得土安
PYF000014000,standard_air,土布艾群岛
ARG000009000,standard_air,图库曼
PHL000028000,standard_air,土格加劳
SAU000011000,standard_air,图莱夫 
PAK000015000,standard_air,图尔伯德  
USAAP0394000,standard_air,吐丕洛
BRA000078000,standard_air,图库鲁伊
SAU000012000,standard_air,塔布科
VEN000013000,standard_air,土库比塔
MDG000015000,standard_air,马哈赞加省
USAAP0395000,standard_air,小偷河瀑布市
FJI000009000,standard_air,塔韦马尼岛
MMR000012000,standard_air,土瓦
AUSQLDTWB000,standard_air,图文巴
USAAP0396000,standard_air,汤逊港
USAAP0397000,standard_air,特温福尔斯
SWE000017000,standard_air,托斯比
BHS000014000,standard_air,南安德罗斯
PYF000015000,standard_air,乌阿胡卡
GRL000012000,standard_air,纳萨尔苏瓦克
PYF000016000,standard_air,瓦普岛
KEN000006000,standard_air,桑布鲁
BRA000079000,standard_air,乌贝拉巴
AUS000120000,standard_air,马布亚格岛
PNG000084000,standard_air,布因
THA000108000,standard_air,乌汶（乌汶叻差他尼）
RUS000037000,standard_air,乌赫塔
BRA000080000,standard_air,乌贝蓝迪亚
UKR000008000,standard_air,乌日霍罗德
IND000UDR000,standard_air,乌代布尔
MOZ000009000,standard_air,克利马内
JPN000088000,standard_air,久米岛
PAK000016000,standard_air,奎达
MNG000006000,standard_air,布拉干
UZB000003000,standard_air,乌尔根齐
COL000038000,standard_air,基布多
VNM000010000,standard_air,归仁
RUS000038000,standard_air,UST ILIMSK
USAAP0398000,standard_air,昆西
MHL000007000,standard_air,贾卢伊特
MHL000008000,standard_air,乌贾
KEN000007000,standard_air,乌昆达
KAZ000006000,standard_air,乌斯季卡缅诺戈尔斯克
PNG000085000,standard_air,努库
VUT000018000,standard_air,乌雷
ZAF000ULD000,standard_air,乌伦迪
MNG000007000,standard_air,乌尔基特
MNG000008000,standard_air,乌兰固
