code,description,country,state,city,district,abbreviation
USAAP0132000,,United States of America (USA),,Blanding ,,
IRN000008000,,Iran,,Bandar Lengeh ,,
SYC000001000,,Seychelles,,Bird Island ,,
IDN000020000,,Indonesia,,Banjarmasin ,,
TUR000010000,,Turkey,,Bandirma ,,
PAK000002000,,Pakistan,,Badin ,,
NPL000001000,,Nepal,,Bhadrapur ,,
NOR000028000,,Norway,,Bardufoss ,,
AUS000032000,,Australia,,Bedford Downs ,,
USAAP0133000,,United States of America (USA),,Broadus ,,
USAAP0134000,,United States of America (USA),,Bandon ,,
PNG000025000,,Papua New Guinea,,Baindoung ,,
PNG000026000,,Papua New Guinea,,Bereina ,,
GBR000016000,,Great Britain (United Kingdom; England),,Benbecula ,,
USAAP0135000,,United States of America (USA),,Bedford/Hanscom ,,
AUS000033000,,Australia,,Beagle Bay ,,
USAAP0136000,,United States of America (USA),,Benton Harbor ,,
IDN000021000,,Indonesia,,Berau ,,
IND000014000,,India,,Bareli ,,
CAF000003000,,Central African Republic,,Bossembele ,,
IND000015000,,India,,Bellary ,,
GBR000017000,,Great Britain (United Kingdom; England),,Bury St. Edmunds ,,
USAAP0137000,,United States of America (USA),,Bethel ,,
AUS000034000,,Australia,,Bedourie ,,
MOZ000004000,,Mozambique,,Beira ,,
GBR000018000,,Great Britain (United Kingdom; England),,Benson ,,
KIR000001000,,Kiribati,,Beru ,,
PRY000002000,,Paraguay,,Bahia Negra ,,
AUS000035000,,Australia,,Bloomfield ,,
DEU000013000,,Germany,,Bielefeld ,,
USAAP0138000,,United States of America (USA),,Scottsbluff ,,
USAAP0139000,,United States of America (USA),,Bullfrog Basin ,,
USAAP0140000,,United States of America (USA),,Beaver Falls ,,
PAN000002000,,Panama,,Bahia Pinas ,,
USAAP0141000,,United States of America (USA),,Beaufort ,,
CMR000002000,,Cameroon,,Bafoussam ,,
COL000012000,,Colombia,,Bucaramanga ,,
GAB000004000,,Gabon,,Booue ,,
PRT000004000,,Portugal,,Braganca ,,
USAAP0142000,,United States of America (USA),,Borger ,,
USAAP0143000,,United States of America (USA),,Bainbridge ,,
CAF000004000,,Central African Republic,,Bangui ,,
MRT000002000,,Mauritania,,Boghe ,,
ISL000001000,,Iceland,,Borgarfjordur Eys ,,
BLZ000001000,,Belize,,Big Creek ,,
NPL000002000,,Nepal,,Baglung ,,
USAAP0144000,,United States of America (USA),,Binghamton ,,
DEU000014000,,Germany,,Brueggen ,,
GAB000005000,,Gabon,,Bongo ,,
USAAP0145000,,United States of America (USA),,Big Lake ,,
USAAP0146000,,United States of America (USA),,Baghdad ,,
CAF000005000,,Central African Republic,,Bangassou ,,
BRA000025000,,Brazil,,Bento Goncalves ,,
BRA000026000,,Brazil,,Bage ,,
ECU000003000,,Ecuado,,Bahia De Caraquez ,,
USAAP0147000,,United States of America (USA),,Bar Harbor ,,
USAAP0148000,,United States of America (USA),,Bhurban ,,
NZL000010000,,New Zealand,,Blenheim ,,
COL000013000,,Colombia,,Bahia Cupica ,,
HND000001000,,Honduras,,Brus Laguna ,,
SAU000004000,,Saudi Arabia,,Bisha ,,
IND000016000,,India,,Bhuj ,,
MEX000007000,,Mexico,,Bahai Angeles ,,
YEM000001000,,Yemen,,Beihan ,,
NPL000003000,,Nepal,,Bhojpur ,,
AUS000036000,,Australia,,Brokenhill ,,
NPL000004000,,Nepal,,Bharatpur ,,
AUS000037000,,Australia,,Bathurst ,,
AUS000038000,,Australia,,Brighton Downs ,,
IND000017000,,India,,Bhavnagar ,,
PAK000003000,,Pakistan,,Bahawalpur ,,
BRA000027000,,Brazil,,Belo Horizonte ,,
SOM000003000,,Somalia,,Baidoa ,,
USAAP0149000,,United States of America (USA),,Block Island ,,
USAAP0150000,,United States of America (USA),,Beatrice ,,
USAAP0151000,,United States of America (USA),,Big Delta ,,
USAAP0152000,,United States of America (USA),,Bishop ,,
MHL000002000,,Marshall islands,,Bikini Atoll ,,
PNG000027000,,Papua New Guinea,,Biliau ,,
IDN000022000,,Indonesia,,Biak ,,
BHS000005000,,The Bahamas,,Bimini ,,
AUS000039000,,Australia,,Bulimba ,,
NPL000005000,,Nepal,,Biratnagar ,,
NPL000006000,,Nepal,,Baitadi ,,
ISL000002000,,Iceland,,Bildudalur ,,
CAF000006000,,Central African Republic,,Bria ,,
AUS000040000,,Australia,,Billiluna ,,
ZAF000003000,,South Africa,,Bisho ,,
PNG000028000,,Papua New Guinea,,Bimin ,,
IRN000009000,,Iran,,Bojnord ,,
ISL000003000,,Iceland,,Bakkafjordur ,,
NOR000029000,,Norway,,Batsfjord ,,
IDN000023000,,Indonesia,,Bolaang ,,
NPL000007000,,Nepal,,Bajhang ,,
USAAP0153000,,United States of America (USA),,Bemidji ,,
IDN000024000,,Indonesia,,Benjina ,,
MOZ000005000,,Mozambique,,Bajone ,,
BOL000002000,,Bolivia,,Bermejo ,,
BRA000028000,,Brazil,,Braganca Paulista ,,
ETH000011000,,Ethiopia,,Bahar Dar ,,
NPL000008000,,Nepal,,Bajura ,,
IDN000025000,,Indonesia,,Bajawa ,,
IND000018000,,India,,Bikaner ,,
USAAP0154000,,United States of America (USA),,Buckland ,,
USAAP0155000,,United States of America (USA),,Breckenridge ,,
USAAP0156000,,United States of America (USA),,Baker ,,
USAAP0157000,,United States of America (USA),,Brooks Lake ,,
USAAP0158000,,United States of America (USA),,Kekaha ,,
MYS000009000,,Malaysia,,Bakalalan ,,
AUS000041000,,Australia,,Barkly Downs ,,
AUS000042000,,Australia,,Blackall ,,
TCD000002000,,Chad,,Bokoro ,,
IDN000026000,,Indonesia,,Bengkulu ,,
USAAP0159000,,United States of America (USA),,Blackstone ,,
MDG000006000,,Madagascar,,Betioky ,,
USAAP0160000,,United States of America (USA),,Beckley ,,
USAAP0161000,,United States of America (USA),,Brookings ,,
COD000005000,,Democratic Republic of the Congo,,Bukavu ,,
TZA000001000,,Tanzania,,Bukoba ,,
PAN000003000,,Panama,,Balboa ,,
CMR000003000,,Cameroon,,Bali ,,
USAAP0162000,,United States of America (USA),,Boulder City ,,
SWE000007000,,Sweden,,Borlange/Falun ,,
USAAP0163000,,United States of America (USA),,Bluefield ,,
MYS000010000,,Malaysia,,Belaga ,,
USAAP0164000,,United States of America (USA),,Blythe ,,
USAAP0165000,,United States of America (USA),,Bellingham ,,
GBR000019000,,Great Britain (United Kingdom; England),,Blackpool ,,
USAAP0166000,,United States of America (USA),,Belmar ,,
AUS000043000,,Australia,,Benalla ,,
ISL000004000,,Iceland,,Blonduos ,,
PER000002000,,Peru,,Bellavista ,,
AUS000044000,,Australia,,Bollon ,,
AUS000045000,,Australia,,Blackwater ,,
USAAP0167000,,United States of America (USA),,Blue Canyon ,,
USAAP0168000,,United States of America (USA),,Belleville ,,
USAAP0169000,,United States of America (USA),,Waimanalo ,,
ITA000010000,,Italy,,Belluno ,,
IRL000003000,,Ireland,,Belmullet ,,
MWI000001000,,Malawi,,Blantyre ,,
COD000006000,,Democratic Republic of the Congo,,Bumba ,,
USAAP0170000,,United States of America (USA),,Brigham City ,,
MDG000007000,,Madagascar,,Belo ,,
CAF000007000,,Central African Republic,,Bakouma ,,
PNG000029000,,Papua New Guinea,,Bomai ,,
GUY000002000,,Guyana,,Baramita ,,
DEU000015000,,Germany,,Borkum ,,
GAB000006000,,Gabon,,Bitam ,,
IRQ000002000,,Iraq,,Bamerny ,,
MMR000003000,,Myanmar (Burma),,Bhamo ,,
AUS000046000,,Australia,,Brampton Island ,,
KEN000002000,,Kenya,,Bamburi ,,
DEU000016000,,Germany,,Baltrum ,,
BRA000029000,,Brazil,,Brumado ,,
IDN000027000,,Indonesia,,Bima ,,
VNM000004000,,Vietnam,,Banmethout ,,
USAAP0171000,,United States of America (USA),,Big Mountain ,,
NCL000001000,,New Caledonia,,Belep Island ,,
COD000007000,,Democratic Republic of the Congo,,Boende ,,
IRN000010000,,Iran,,Bandar Abbas ,,
USAAP0172000,,United States of America (USA),,Baranof ,,
USAAP0173000,,United States of America (USA),,Banning ,,
NGA000005000,,Nigeria,,Benin City ,,
AUS000047000,,Australia,,Ballina ,,
USAAP0174000,,United States of America (USA),,Barnwell ,,
PNG000030000,,Papua New Guinea,,Bodinumu ,,
NOR000030000,,Norway,,Bronnoysund ,,
USAAP0175000,,United States of America (USA),,Burns ,,
PAK000004000,,Pakistan,,Bannu ,,
PHL000007000,,The Philippines,,Baganga ,,
BFA000001000,,Burkina,,Banfora ,,
PNG000031000,,Papua New Guinea,,Bundi ,,
BRA000030000,,Brazil,,Blumenau ,,
PNG000032000,,Papua New Guinea,,Boana ,,
USAAP0176000,,United States of America (USA),,Boone ,,
SLB000004000,,Solomon Islands,,Bellona ,,
PNG000033000,,Papua New Guinea,,Banz ,,
COD000008000,,Democratic Republic of the Congo,,Boma　 ,,
PYF000004000,,French polynesia,,Bora Bora ,,
PAN000004000,,Panama,,Bocas Del Toro ,,
GBR000020000,,Great Britain (United Kingdom; England),,Bournemouth ,,
GBR000021000,,Great Britain (United Kingdom; England),,Bally Kelly ,,
NLD000003000,,Netherlands,,Bonaire ,,
NOR000031000,,Norway,,Bodo ,,
CAF000008000,,Central African Republic,,Bouar ,,
PNG000034000,,Papua New Guinea,,Boku ,,
PNG000035000,,Papua New Guinea,,Boset ,,
FRA000031000,,France,,Bourges ,,
PNG000036000,,Papua New Guinea,,Boang ,,
USAAP0177000,,United States of America (USA),,Bartow ,,
AUS000048000,,Australia,,Borroloola ,,
BFA000002000,,Burkina,,Bobo Dioulasso ,,
CAF000009000,,Central African Republic,,Bozoum ,,
USAAP0178000,,United States of America (USA),,Bethpage ,,
PNG000037000,,Papua New Guinea,,Boridi ,,
CMR000004000,,Cameroon,,Bamenda ,,
PNG000038000,,Papua New Guinea,,Bapi ,,
SLB000005000,,Solomon Islands,,Batuna ,,
BRA000031000,,Brazil,,Barra Do Garcas ,,
PHL000008000,,The Philippines,,Bislig ,,
USAAP0179000,,United States of America (USA),,Big Piney ,,
PNG000039000,,Papua New Guinea,,Biangabip ,,
BRA000032000,,Brazil,,Porto Seguro ,,
JPN000065000,,Japan,,Beppu ,,
MDG000008000,,Madagascar,,Besalampy ,,
PHL000009000,,The Philippines,,Baler ,,
NAM000002000,,Namibia,,Bagani ,,
AUS000049000,,Australia,,Boulia ,,
PRI000001000,,Puerto Rico,,Aguadilla ,,
BRA000033000,,Brazil,,Barra ,,
AUS000050000,,Australia,,Balgo Hills ,,
BRA000034000,,Brazil,,Barreiras ,,
BRA000035000,,Brazil,,Barreirinhas ,,
ARG000001000,,Argentina,,San Carlos De Bariloche ,,
USAAP0180000,,United States of America (USA),,Brainerd ,,
PNG000040000,,Papua New Guinea,,Brahman ,,
AUS000051000,,Australia,,Bright ,,
AUS000052000,,Australia,,Bourke ,,
USAAP0181000,,United States of America (USA),,Brownsvil ,,
PNG000041000,,Papua New Guinea,,Biaru ,,
GBR000022000,,Great Britain (United Kingdom; England),,Barra ,,
AUS000053000,,Australia,,Bathurst Island ,,
DEU000017000,,Germany,,Bremerhaven ,,
USAAP0182000,,United States of America (USA),,Barrow ,,
USAAP0183000,,United States of America (USA),,Bardstown ,,
SOM000004000,,Somalia,,Bossaso ,,
COL000014000,,Colombia,,Bahia Solano ,,
GNQ000001000,,Equatorial Guinea,,Bata ,,
USAAP0184000,,United States of America (USA),,Blairsville ,,
AUS000054000,,Australia,,Bairnsdale ,,
USAAP0185000,,United States of America (USA),,Bishe Kola ,,
CAF000010000,,Central African Republic,,Bossangoa ,,
PHL000010000,,The Philippines,,Basco ,,
PNG000042000,,Papua New Guinea,,Bensbach ,,
IRQ000003000,,Iraq,,Basra ,,
BRA000036000,,Brazil,,Balsas ,,
AFG000001000,,Afghanistan,,Bost ,,
COD000009000,,Democratic Republic of the Congo,,Basankusu ,,
PNG000043000,,Papua New Guinea,,Besakoa ,,
USAAP0186000,,United States of America (USA),,Boswell Bay ,,
MMR000004000,,Myanmar (Burma),,Bassein ,,
SOM000005000,,Somalia,,Bardera ,,
COG000001000,,Republic of the Congo,,Betou ,,
AUS000055000,,Australia,,Brunette Downs ,,
SLE000001000,,Sierra Leone,,Bonthe ,,
USAAP0187000,,United States of America (USA),,Bountiful ,,
CAF000011000,,Central African Republic,,Batangafo ,,
USAAP0188000,,United States of America (USA),,Barter Island ,,
IDN000028000,,Indonesia,,Banda Aceh ,,
USAAP0189000,,United States of America (USA),,Bennettsville ,,
USAAP0190000,,United States of America (USA),,Butler ,,
USAAP0191000,,United States of America (USA),,Bettles ,,
IDN000029000,,Indonesia,,Batulicin ,,
AUS000056000,,Australia,,Betoota ,,
USAAP0192000,,United States of America (USA),,Beatty ,,
PNG000044000,,Papua New Guinea,,Buka ,,
USAAP0193000,,United States of America (USA),,Burwell ,,
AUS000057000,,Australia,,Burketown ,,
IDN000030000,,Indonesia,,Bokondini ,,
DZA000001000,,Algeria,,Boussaada ,,
YEM000002000,,Yemen,,Albuq ,,
PNG000045000,,Papua New Guinea,,Bulolo ,,
COL000015000,,Colombia,,Buenaventura ,,
SOM000006000,,Somalia,,Burao ,,
IND000019000,,India,,Bhatinda ,,
GBR000023000,,Great Britain (United Kingdom; England),,Burtonwood ,,
IDN000031000,,Indonesia,,Baubau ,,
COD000010000,,Democratic Republic of the Congo,,Bunia ,,
IRN000011000,,Iran,,Bushehr ,,
BRA000037000,,Brazil,,Boa Vista ,,
USAAP0194000,,United States of America (USA),,Beaver Inlet ,,
FRA000032000,,France,,Brive La Gaillard ,,
FJI000003000,,Fiji,,Bua ,,
NOR000032000,,Norway,,Berlevag ,,
AUS000058000,,Australia,,Birdsville ,,
BOL000003000,,Bolivia,,Baures ,,
BRA000038000,,Brazil,,Belmonte ,,
USAAP0195000,,United States of America (USA),,Bartlesville ,,
PNG000046000,,Papua New Guinea,,Bolovip ,,
CPV000001000,,Cape Verde,,Brava ,,
BRA000039000,,Brazil,,Breves ,,
USAAP0196000,,United States of America (USA),,Beluga ,,
AUS000059000,,Australia,,Batavia Downs ,,
USAAP0197000,,United States of America (USA),,Batesville ,,
USAAP0198000,,United States of America (USA),,Beverly ,,
AUS000060000,,Australia,,Beverley Springs ,,
NPL000009000,,Nepal,,Bhairawa ,,
AUS000061000,,Australia,,Barrow Island ,,
USAAP0199000,,United States of America (USA),,Brawley ,,
USAAP0200000,,United States of America (USA),,Brownwood ,,
DEU000018000,,Germany,,Braunschweig ,,
GBR000024000,,Great Britain (United Kingdom; England),,Barrow In Furness ,,
MYS000011000,,Malaysia,,Butterworth ,,
PNG000047000,,Papua New Guinea,,Bawan ,,
HRV000023000,,Croatia,,Bol ,,
USAAP0201000,,United States of America (USA),,Blackwell ,,
USAAP0202000,,United States of America (USA),,Bowman ,,
RUS000014000,,Russian Federation,,Balakovo ,,
PNG000048000,,Papua New Guinea,,Bewani ,,
AUS000062000,,Australia,,Brewarrina ,,
USAAP0203000,,United States of America (USA),,Blaine ,,
AUS000063000,,Australia,,Burnie ,,
USAAP0204000,,United States of America (USA),,Bogalusa ,,
IDN000032000,,Indonesia,,Babo ,,
USAAP0205000,,United States of America (USA),,Boxborough ,,
IDN000033000,,Indonesia,,Bade ,,
AUS000064000,,Australia,,Belburn ,,
AUS000065000,,Australia,,Bendigo ,,
BDI000001000,,Burundi,,Burundai ,,
USAAP0206000,,United States of America (USA),,Buckeye ,,
FJI000004000,,Fiji,,Blue Lagoon ,,
IDN000034000,,Indonesia,,Batom ,,
GNB000001000,,Guinea-Bissau,,Buochs ,,
IRN000012000,,Iran,,Bam ,,
USAAP0207000,,United States of America (USA),,Borrego Springs ,,
IDN000035000,,Indonesia,,Bontang ,,
PHL000011000,,The Philippines,,Butuan ,,
ISL000005000,,Iceland,,Breiddalsvik ,,
SOM000007000,,Somalia,,Borama ,,
PNG000049000,,Papua New Guinea,,Bunsil ,,
USAAP0208000,,United States of America (USA),,Boundary ,,
USAAP0209000,,United States of America (USA),,Blytheville ,,
LBR000001000,,Liberia,,Bella Yella ,,
CUB000015000,,Cuba,,Bayamo ,,
MNG000002000,,Mongolia,,Bayankhongor ,,
BRA000040000,,Brazil,,Bonito ,,
IDN000036000,,Indonesia,,Bunyu ,,
USAAP0210000,,United States of America (USA),,Fort Irwin ,,
IRL000004000,,Ireland,,Bantry ,,
DEU000019000,,Germany,,Bayreuth ,,
USAAP0211000,,United States of America (USA),,Blakely Island ,,
AUS000066000,,Australia,,Baniyala ,,
NIC000001000,,Nicaragua,,Bonanza ,,
MOZ000006000,,Mozambique,,Bazaruto Island ,,
BRA000041000,,Brazil,,Buzios ,,
AUS000067000,,Australia,,Balranald ,,
BLZ000002000,,Belize,,Belize City ,,
ZWE000001000,,Zimbabwe,,Bumi Hills ,,
TUR000011000,,Turkey,,Balikesir ,,
RUS000015000,,Russian Federation,,Briansk ,,
NLD000004000,,Netherlands,,Bergen Op Zoom ,,
ITA000011000,,Italy,,Bolzano Bozen ,,
AUS000068000,,Australia,,Bizant ,,
FRA000033000,,France,,Beziers ,,
USAAP0212000,,United States of America (USA),,Brazoria ,,
COD000011000,,Democratic Republic of the Congo,,Buta ,,
MDA000001000,,Moldova,,Beltsy ,,
GBR000025000,,Great Britain (United Kingdom; England),,Brize Norton ,,
GBR000026000,,Great Britain (United Kingdom; England),,Campbeltown ,,
HTI000001000,,Haiti,,Cap Haitien ,,
COL000016000,,Colombia,,Caucasia ,,
AUS000069000,,Australia,,Cobar ,,
USAAP0213000,,United States of America (USA),,Cumberland ,,
VEN000001000,,Venezuela,,Ciudad Bolivar ,,
PHL000012000,,The Philippines,,Cotabato ,,
NGA000006000,,Nigeria,,Calabar ,,
AGO000002000,,Angola,,Catumbela ,,
CUB000016000,,Cuba,,Cayo Coco ,,
FRA000034000,,France,,Carcassonne ,,
IND000020000,,India,,Kozhikode ,,
BRA000042000,,Brazil,,Criciuma ,,
VUT000003000,,Vanuatu,,Craig Cove ,,
USAAP0214000,,United States of America (USA),,Cold Bay ,,
USAAP0215000,,United States of America (USA),,Cedar City ,,
USAAP0216000,,United States of America (USA),,Chadron ,,
USAAP0217000,,United States of America (USA),,Crescent City ,,
AUS000070000,,Australia,,Ceduna ,,
RUS000016000,,Russian Federation,,Cherepovets ,,
USAAP0218000,,United States of America (USA),,Central ,,
MEX000008000,,Mexico,,Ciudad Obregon ,,
FRA000035000,,France,,Cannes ,,
FRA000036000,,France,,Cherbourg ,,
USAAP0219000,,United States of America (USA),,Cortez ,,
BRA000043000,,Brazil,,Cabo Frio ,,
USAAP0220000,,United States of America (USA),,Bryan ,,
IRL000005000,,Ireland,,Donegal ,,
AUS000071000,,Australia,,Coffs Harbour ,,
GRC000005000,,Greece,,Kerkyra ,,
USAAP0221000,,United States of America (USA),,Craig ,,
BRA000044000,,Brazil,,Cuiaba ,,
USAAP0222000,,United States of America (USA),,Cape Girardeau ,,
PHL000013000,,The Philippines,,Cagayan De Oro ,,
USAAP0223000,,United States of America (USA),,Circle Hot Spring ,,
NZL000011000,,New Zealand,,Chatham Island ,,
USAAP0224000,,United States of America (USA),,Chuathbaluk ,,
PAN000005000,,Panama,,Changuinola ,,
SLB000006000,,Solomon Islands,,Choiseul Bay ,,
BOL000004000,,Bolivia,,Cobija ,,
USAAP0225000,,United States of America (USA),,Chalkyitsik ,,
KAZ000004000,,Kazakhstan,,Shimkent ,,
PER000003000,,Peru,,Chiclayo ,,
PER000004000,,Peru,,Cajamarca ,,
CHL000003000,,Chile,,Calama ,,
PAK000005000,,Pakistan,,Chitral ,,
THA000006000,,Thailand,,Chumphon ,,
MEX000009000,,Mexico,,Ciudad Juarez ,,
MEX000010000,,Mexico,,Comitan ,,
USAAP0226000,,United States of America (USA),,Crooked Creek ,,
RUS000017000,,Russian Federation,,Chkalovskiy ,,
BRA000045000,,Brazil,,Carajas ,,
USAAP0227000,,United States of America (USA),,Chicken ,,
USAAP0228000,,United States of America (USA),,College Station ,,
USAAP0229000,,United States of America (USA),,Port Angeles ,,
COL000017000,,Colombia,,Cali ,,
USAAP0230000,,United States of America (USA),,Clarks Point ,,
AUS000072000,,Australia,,Cunnamulla ,,
MEX000011000,,Mexico,,Ciudad Del Carmen ,,
FRA000037000,,France,,Chambery ,,
BRA000046000,,Brazil,,Corumba ,,
MWI000002000,,Malawi,,Club Makokola ,,
PNG000050000,,Papua New Guinea,,Kundiawa ,,
USAAP0231000,,United States of America (USA),,Hancock ,,
AUS000073000,,Australia,,Coonamble ,,
AUS000074000,,Australia,,Coconut Island ,,
AUS000075000,,Australia,,Cloncurry ,,
USAAP0232000,,United States of America (USA),,Carlsbad ,,
USAAP0233000,,United States of America (USA),,Moab ,,
USAAP0234000,,United States of America (USA),,Cody ,,
MNG000020000,,Mongolia,,Choibalsan ,,
ARG000002000,,Argentina,,San Martin De Los Andes ,,
AUS000076000,,Australia,,Coober Pedy ,,
MEX000012000,,Mexico,,Campeche ,,
PNG000051000,,Papua New Guinea,,Cape Orford ,,
BRA000047000,,Brazil,,Campina Grande ,,
PRI000002000,,Puerto Rico,,Culebra　 ,,
IRN000013000,,Iran,,Shahre Kord ,,
COL000018000,,Colombia,,Cartago ,,
BHS000006000,,The Bahamas,,Crooked Island ,,
PHL000014000,,The Philippines,,Catarman ,,
USAAP0235000,,United States of America (USA),,Corpus Christi ,,
USAAP0236000,,United States of America (USA),,San Luis Obispo ,,
FJI000005000,,Fiji,,Castaway ,,
ARG000003000,,Argentina,,Catamarca ,,
PAN000006000,,Panama,,Chitre ,,
COL000019000,,Colombia,,Cartagena ,,
AUS000077000,,Australia,,Charlevile ,,
AUS000078000,,Australia,,Cooktown ,,
COL000020000,,Colombia,,Cucuta ,,
PHL000015000,,The Philippines,,Culion ,,
BLZ000003000,,Belize,,Caye Caulker ,,
VEN000002000,,Venezuela,,Cumana ,,
VEN000003000,,Venezuela,,Carupano ,,
AUS000079000,,Australia,,Coen ,,
NLD000005000,,Netherlands,,Curacao ,,
PNG000052000,,Papua New Guinea,,Cape Vogel ,,
USAAP0237000,,United States of America (USA),,Clovis ,,
AUS000080000,,Australia,,Carnarvon ,,
PRT000005000,,Portugal,,Corvo Island ,,
BRA000048000,,Brazil,,Curitiba ,,
UKR000004000,,Ukraine,,Chernovtsy ,,
BGD000001000,,Bangladesh,,Cox'S Bazar ,,
BRA000049000,,Brazil,,Caxias Do Sul ,,
USAAP0238000,,United States of America (USA),,Chefornak ,,
CUB000017000,,Cuba,,Cayo Largo Del Sur ,,
PHL000016000,,The Philippines,,Calbayog ,,
PHL000017000,,The Philippines,,Cuyo ,,
MEX000013000,,Mexico,,Chichen Itza ,,
VEN000004000,,Venezuela,,Coro ,,
MEX000014000,,Mexico,,Cozumel ,,
USAAP0239000,,United States of America (USA),,Chisana ,,
BRA000050000,,Brazil,,Cruzeiro Do Sul ,,
PNG000053000,,Papua New Guinea,,Daru ,,
PAN000007000,,Panama,,David ,,
ETH000012000,,Ethiopia,,Debra Marcos ,,
AUS000081000,,Australia,,Dubbo ,,
USAAP0240000,,United States of America (USA),,Dubuque ,,
FRA000038000,,France,,Castres ,,
USAAP0241000,,United States of America (USA),,Dodge City ,,
PNG000054000,,Papua New Guinea,,Dodoima ,,
PAK000006000,,Pakistan,,Dera Ghazi Khan ,,
USAAP0242000,,United States of America (USA),,Decatur ,,
ETH000013000,,Ethiopia,,Dembidollo ,,
PNG000055000,,Papua New Guinea,,Derim ,,
BLZ000004000,,Belize,,Dangriga ,,
AUS000082000,,Australia,,Mudgee ,,
PHL000018000,,The Philippines,,Dumaguete ,,
