alias,code,vendor_type
果阿,IND000006000,ctrip_air
杰伊瑟尔梅尔,IND000007000,ctrip_air
菠罗奈斯,IND000008000,ctrip_air
阿尔盖罗,ITA000002000,ctrip_air
卢卡,ITA000003000,ctrip_air
佩鲁贾,ITA000PEG000,ctrip_air
巴勒莫,ITA000PMO000,ctrip_air
圣若望玛龙堂,ITA000004000,ctrip_air
维琴察,ITA000005000,ctrip_air
康提,LKA000KAN000,ctrip_air
非斯,MAR000FES000,ctrip_air
拉巴特,MAR000RSA000,ctrip_air
丹吉尔,MAR000TGR000,ctrip_air
印坦巴,MEX000002000,ctrip_air
蒙特雷,MEX000MTY000,ctrip_air
卡曼海滩,MEX000003000,ctrip_air
特罗姆瑟,NOR000025000,ctrip_air
库克山,NZL000002000,ctrip_air
蒂阿诺,NZL000003000,ctrip_air
陶波,NZL000004000,ctrip_air
阿雷基帕,PER0000AR000,ctrip_air
布拉加,PRT000001000,ctrip_air
卡斯凯斯,BHS000001000,ctrip_air
孔布拉,PRT000002000,ctrip_air
康斯坦察,ROU0000CT000,ctrip_air
雅西,ROU0000IS000,ctrip_air
林雪平,SWE000001000,ctrip_air
马尔默,SWE000002000,ctrip_air
厄勒布鲁,SWE00000T000,ctrip_air
佩奇,USAAP0045000,ctrip_air
安大略,USAAP0046000,ctrip_air
圣约翰堡,CAN000007000,ctrip_air
浦那,IND000009000,ctrip_air
霍夫,DEU000008000,ctrip_air
里贾纳,CAN000REG000,ctrip_air
林肯,USA0NELNK000,ctrip_air
鲁安,CAN000008000,ctrip_air
科尔多瓦,ARG000COR000,ctrip_air
纽卡斯尔,AUSNSWNTL000,ctrip_air
南安普敦,GBRENGSTH000,ctrip_air
纳库鲁,KEN000NUU000,ctrip_air
夏洛特敦,CAN000CHA000,ctrip_air
伊利,USA0PAERI000,ctrip_air
阿克伦/坎通,USAAP0047000,ctrip_air
马凯特,USAAP0048000,ctrip_air
马斯基根,USA0MIMKG000,ctrip_air
奥尔良,FRA000ORR000,ctrip_air
塔拉哈西,USA0FLTLH000,ctrip_air
曼齐尼,KOR000002000,ctrip_air
马恩岛,GBR000013000,ctrip_air
尤金,USA0OREUG000,ctrip_air
卡尔斯塔德,SWE000003000,ctrip_air
韦恩堡 ,USAAP0049000,ctrip_air
杜布罗夫尼克,HRV000022000,ctrip_air
乌法,RUS000UFA000,ctrip_air
多内茨克 ,UKR000003000,ctrip_air
爱尔福特,DEU000009000,ctrip_air
萨凡纳 ,USAAP0050000,ctrip_air
雷焦卡拉布里亚,ITA000REG000,ctrip_air
特克萨卡纳,USAAP0051000,ctrip_air
松元,JPN000060000,ctrip_air
俄斯特拉伐,CZE000002000,ctrip_air
加里宁格勒,RUS000KGD000,ctrip_air
瓦多达拉,IND000010000,ctrip_air
钏路,JPN000061000,ctrip_air
克拉克斯堡,USAAP0052000,ctrip_air
比亚埃尔莫萨,MEX000004000,ctrip_air
木浦,KOR048MOK000,ctrip_air
维斯特切斯特郡,USAAP0053000,ctrip_air
瓦娜卡湖,USAAP0054000,ctrip_air
尼尔森,NZL000005000,ctrip_air
夏洛茨维尔,USAAP0055000,ctrip_air
宇部,JPN000062000,ctrip_air
普拉茨堡,USAAP0056000,ctrip_air
阿普尔顿,USAAP0057000,ctrip_air
布拉迪斯拉发,SVK000BTS000,ctrip_air
熊本,JPN000043000,ctrip_air
皮奥里亚,USA0ILPLA000,ctrip_air
务安,KOR000003000,ctrip_air
百慕大,BMU000000000,ctrip_air
比得哥什,POL000BZG000,ctrip_air
丽水(KR),KOR000004000,ctrip_air
格雷茅斯,NZL000GMN000,ctrip_air
博兹曼,USAAP0058000,ctrip_air
贝克斯菲尔德,USAAP0059000,ctrip_air
韦尔,USA0COVAC000,ctrip_air
卡提克兰,PHL000003000,ctrip_air
爱妮岛,PHL000004000,ctrip_air
卡尔马,SWE00000H000,ctrip_air
奥尔伯里,AUS000007000,ctrip_air
卡路达拉,AUS000008000,ctrip_air
费里曼特尔,AUS000009000,ctrip_air
奥古斯塔港,AUS0SAPUG000,ctrip_air
斯塔翰,AUS000010000,ctrip_air
玛格利特河,AUS000011000,ctrip_air
拉巴斯,MEX000LAP000,ctrip_air
_DEL_圣何塞,TUR000008000,ctrip_air
马洛洛莱莱,FJI000002000,ctrip_air
科尔玛,FRA000026000,ctrip_air
伊斯法罕,IRN000001000,ctrip_air
佩斯卡拉,ITA000006000,ctrip_air
圣卢西亚,LCA000000000,ctrip_air
里加,LVA000RGA000,ctrip_air
曼德勒,MMR000001000,ctrip_air
圣胡安,ARG000UAQ000,ctrip_air
波尔蒂芒,PRT000003000,ctrip_air
苏恰瓦,ROU0000SU000,ctrip_air
伊丽莎白港,ZAF000PLZ000,ctrip_air
忠州,KOR045CHU000,ctrip_air
伦敦,CAN000LOD000,ctrip_air
奥尔比亚,ITA000007000,ctrip_air
奥什,KGZ00000O000,ctrip_air
新普利茅茨,NZL000006000,ctrip_air
恩舍尔兹维克,SWE000004000,ctrip_air
门罗,USAAP0060000,ctrip_air
阿斯彭,USA0COASE000,ctrip_air
卡拉马祖,USAAP0061000,ctrip_air
哥印拜陀,IND000CJB000,ctrip_air
杜尚别,TJK000DYU000,ctrip_air
温莎,CAN000WDR000,ctrip_air
兰辛,USA0MILAN000,ctrip_air
伽耶,IND000011000,ctrip_air
阿德列尔,RUS000004000,ctrip_air
杜兰戈,USA0NMDRO000,ctrip_air
阿米代尔,AUS000012000,ctrip_air
墨尔本,USA0FLMLB000,ctrip_air
伦敦,USA0PALOZ000,ctrip_air
托莱多,USA0OHTOL000,ctrip_air
托莱多,BLZ0000TO000,ctrip_air
金斯顿,CAN000009000,ctrip_air
科尔多瓦,ESP000ODB000,ctrip_air
尼克西亚,CYP000008000,ctrip_air
埃尔比勒,IRQ000001000,ctrip_air
坎大哈,AFG000KDH000,ctrip_air
马什哈德,IRN000002000,ctrip_air
车里雅宾斯克,RUS000CHE000,ctrip_air
乌拉尔斯克,KAZ000001000,ctrip_air
叶卡捷琳堡,RUS000005000,ctrip_air
雅温得,CMR000001000,ctrip_air
东伦敦,ZAF000ELS000,ctrip_air
桑给巴尔,TZA0000ZN000,ctrip_air
克拉斯诺雅尔斯克,RUS000006000,ctrip_air
米拉尔耶沃德,RUS000007000,ctrip_air
秋明,RUS000TYU000,ctrip_air
阿巴坎,RUS000ABA000,ctrip_air
勘察加,RUS000008000,ctrip_air
亚库茨克,RUS000009000,ctrip_air
伏尔加格勒,RUS000VOG000,ctrip_air
阿斯特拉罕,RUS000AST000,ctrip_air
下瓦尔托夫斯克,RUS000010000,ctrip_air
巴瑙尔,RUS000011000,ctrip_air
克麦罗沃,RUS000KEM000,ctrip_air
多森,USAAP0062000,ctrip_air
费尔班克斯,USA0AKFAI000,ctrip_air
奇科,USAAP0063000,ctrip_air
蒙克顿,CAN000010000,ctrip_air
代托纳比奇,USAAP0064000,ctrip_air
沃索,USA0WIAUW000,ctrip_air
纳奈莫,CAN000011000,ctrip_air
滑铁卢,USAAP0065000,ctrip_air
乔治城,ZAF000001000,ctrip_air
佐贺,JPN000041000,ctrip_air
隆内比,SWE000005000,ctrip_air
艾丽斯维尔,USAAP0066000,ctrip_air
埃埃斯,NAM000001000,ctrip_air
大西洋城,USAAP0067000,ctrip_air
约夫,SAU000001000,ctrip_air
阿勒,TUR000AGR000,ctrip_air
阿拉克,IRN000003000,ctrip_air
艾藻尔,IND000AJL000,ctrip_air
阿尔维斯克尔,SWE000006000,ctrip_air
阿布雷奥约斯,MEX000005000,ctrip_air
阿拉卡茄,BRA000006000,ctrip_air
阿加德兹,NER000AJY000,ctrip_air
阿特卡,USAAP0068000,ctrip_air
阿科拉,IND000012000,ctrip_air
阿基安尼,GAB000001000,ctrip_air
库弗拉,LBY000003000,ctrip_air
安古干纳克,PNG000001000,ctrip_air
海尔季绿洲,SAU000002000,ctrip_air
阿基亚克,USAAP0069000,ctrip_air
旭川,JPN000063000,ctrip_air
阿克希奥克,USAAP0070000,ctrip_air
金萨蒙,USAAP0071000,ctrip_air
阿克伦,USAAP0072000,ctrip_air
阿纳克图沃克,USAAP0073000,ctrip_air
阿斯特拉赛特拉,IDN000013000,ctrip_air
阿库雷,NGA000003000,ctrip_air
阿克罗蒂里,CYP000009000,ctrip_air
阿库里维克,CAN000012000,ctrip_air
阿加贾里,IRN000004000,ctrip_air
实兑,MMR000002000,ctrip_air
阿尔派恩,USAAP0074000,ctrip_air
阿尔塔,NOR000026000,ctrip_air
奥尔巴尼,AUS0WAALH000,ctrip_air
艾丽斯,USAAP0075000,ctrip_air
亚历山大湾,ZAF000002000,ctrip_air
阿赛拉,ETH000002000,ctrip_air
阿尔班加,ITA000008000,ctrip_air
阿拉莫戈多,USAAP0076000,ctrip_air
奥尔顿,USA0ILALN000,ctrip_air
阿勒颇,SYR0000HL000,ctrip_air
阿莱格雷蒂,BRA000007000,ctrip_air
亚历山德拉,NZL000007000,ctrip_air
阿拉莫萨,USAAP0077000,ctrip_air
阿伦克尔,BRA000008000,ctrip_air
阿卢拉,SOM000001000,ctrip_air
瓦拉瓦,USAAP0078000,ctrip_air
亚历山大城,USAAP0079000,ctrip_air
阿利塔克,USAAP0080000,ctrip_air
阿马里洛,USAAP0081000,ctrip_air
安比卢贝,MDG000001000,ctrip_air
安提曼,GUM000001000,ctrip_air
上莫洛奎,MOZ000001000,ctrip_air
阿马,PNG000002000,ctrip_air
安博因,PNG000003000,ctrip_air
阿尔巴明契,ETH000003000,ctrip_air
阿尔梅纳拉,BRA000009000,ctrip_air
阿勒马,USAAP0082000,ctrip_air
安帕尼希,MDG000002000,ctrip_air
安汶,IDN000014000,ctrip_air
阿马塔,AUS000013000,ctrip_air
阿马纳布,PNG000004000,ctrip_air
阿德马,RUS000012000,ctrip_air
埃姆斯,USAAP0083000,ctrip_air
阿马鲁,AUS000014000,ctrip_air
安巴图迈茵蒂,MDG000003000,ctrip_air
阿德莫尔,NZL000008000,ctrip_air
阿纳希姆,USAAP0084000,ctrip_air
安妮斯顿,USAAP0085000,ctrip_air
安德森,USAAP0086000,ctrip_air
昂古莱姆,FRA000027000,ctrip_air
阿尼亚克,USAAP0087000,ctrip_air
昂塔拉哈,MDG000004000,ctrip_air
安纳波利斯,USAAP0088000,ctrip_air
安达韦拉斯,PER000001000,ctrip_air
安维克,USAAP0089000,ctrip_air
安斯沃思,USAAP0090000,ctrip_air
安德内斯,NOR000027000,ctrip_air
安东尼,USAAP0091000,ctrip_air
安格斯镇,AUS000015000,ctrip_air
阿洛阿,PNG000005000,ctrip_air
安嫩堡,PNG000006000,ctrip_air
魏玛老堡,DEU000010000,ctrip_air
青森,JPN000002000,ctrip_air
卡尔帕索斯,GRC000003000,ctrip_air
阿罗纳,PNG000007000,ctrip_air
阿尔托纳,USAAP0092000,ctrip_air
阿姆克,USAAP0093000,ctrip_air
奥斯塔,ITA000AOT000,ctrip_air
阿速坡,LAO0000AT000,ctrip_air
鲍灵格林,USAAP0094000,ctrip_air
阿皮埃,COL000004000,ctrip_air
阿帕塔基,PYF000001000,ctrip_air
楠普拉,MOZ000002000,ctrip_air
阿尔皮纳,USAAP0095000,ctrip_air
阿帕尔坦多,COL000005000,ctrip_air
阿沙帕,PNG000008000,ctrip_air
阿拉皮拉卡,BRA000010000,ctrip_air
阿纳波利斯,BRA000011000,ctrip_air
阿普卡拉,BRA000012000,ctrip_air
阿普尔瓦利,USAAP0096000,ctrip_air
上巴伊纳巴,BRA000013000,ctrip_air
阿拉拉夸拉,BRA000014000,ctrip_air
凯苏马,SAU000003000,ctrip_air
亚喀巴,JOR0000AQ000,ctrip_air
阿里米克斯,BRA000015000,ctrip_air
阿里耶斯卡,USAAP0097000,ctrip_air
安阿伯,USAAP0098000,ctrip_air
北极村,USAAP0099000,ctrip_air
阿洛岛,IDN000015000,ctrip_air
阿卡里瓜拉,COL000006000,ctrip_air
阿尔汉格尔斯克,RUS000ARK000,ctrip_air
阿里卡,CHL000001000,ctrip_air
阿尔索,IDN000016000,ctrip_air
阿鲁沙,TZA0000AR000,ctrip_air
阿尔伯勒塔斯,COL000007000,ctrip_air
阿拉吉普,PNG000009000,ctrip_air
阿劳奎塔,COL000008000,ctrip_air
阿拉加尔萨斯,BRA000016000,ctrip_air
沃特敦,USAAP0100000,ctrip_air
阿拉萨图巴,BRA000017000,ctrip_air
米诺阔,USAAP0101000,ctrip_air
阿拉德,ROU0000AR000,ctrip_air
阿斯伯里帕克,USAAP0102000,ctrip_air
亚拉腊,AUS000016000,ctrip_air
阿萨布,ETH000004000,ctrip_air
阿森松,BOL000001000,ctrip_air
安德罗斯城,BHS000002000,ctrip_air
阿什伯顿,NZL000009000,ctrip_air
奄美大岛,JPN000064000,ctrip_air
阿索萨,ETH000005000,ctrip_air
阿斯托里亚,USAAP0103000,ctrip_air
安博塞利,KEN000001000,ctrip_air
阿什兰,USAAP0104000,ctrip_air
阿什利,USAAP0105000,ctrip_air
阿西利姆,PNG000010000,ctrip_air
阿瑟镇,BHS000003000,ctrip_air
艾图斐,SLB000001000,ctrip_air
安特勒斯,USAAP0106000,ctrip_air
安巴托,ECU000002000,ctrip_air
阿塔克,PAK000001000,ctrip_air
阿蒂加斯,URY0000AR000,ctrip_air
安齐拉贝,MDG000005000,ctrip_air
阿特卡什克,USAAP0107000,ctrip_air
阿尔塔米拉,BRA000018000,ctrip_air
纳马塔奈,PNG000011000,ctrip_air
阿森斯,USAAP0108000,ctrip_air
艾塔比,PNG000012000,ctrip_air
阿姆利则,IND000013000,ctrip_air
阿塔尔,MRT000001000,ctrip_air
阿蒂西亚,USAAP0109000,ctrip_air
亚特毛特卢阿克,USAAP0110000,ctrip_air
阿图岛,USAAP0111000,ctrip_air
阿提,TCD000001000,ctrip_air
阿特巴萨尔,KAZ000002000,ctrip_air
阿西乌特,EGY000004000,ctrip_air
阿劳卡,COL000ARA000,ctrip_air
奥古斯塔斯当斯,AUS000017000,ctrip_air
阿布鲁代斯,EGY000005000,ctrip_air
欧塞尔,FRA000028000,ctrip_air
阿乌阿岛,PNG000013000,ctrip_air
安布恩提,PNG000014000,ctrip_air
阿拉克纳克,USAAP0112000,ctrip_air
奥尔岛,MHL000001000,ctrip_air
奥本,USAAP0113000,ctrip_air
阿格瓦,PNG000015000,ctrip_air
阿图奥纳,PYF000002000,ctrip_air
欧里亚克,FRA000029000,ctrip_air
阿陶罗,IDN000017000,ctrip_air
奥鲁昆,AUS000018000,ctrip_air
奥默,PNG000016000,ctrip_air
阿拉瓜依纳,BRA000019000,ctrip_air
阿内蒂乌姆（岛）,VUT000001000,ctrip_air
奥罗拉,USA0COAUX000,ctrip_air
阿维亚诺,ITA000009000,ctrip_air
奥文,AUS000019000,ctrip_air
谢戈德阿维拉,CUB000008000,ctrip_air
阿什维尔,USAAP0114000,ctrip_air
埃文帕克,USAAP0115000,ctrip_air
威尔克斯 巴里,USAAP0116000,ctrip_air
阿武阿武,SLB000002000,ctrip_air
阿瓦萨,ETH000006000,ctrip_air
阿瓦巴,PNG000017000,ctrip_air
阿瓦尼,VUT000002000,ctrip_air
阿洛维,GAB000002000,ctrip_air
阿瓦雷,ETH000007000,ctrip_air
奥尔顿当斯,AUS000020000,ctrip_air
奥斯特勒尔当斯,AUS000021000,ctrip_air
阿瓦,PNG000018000,ctrip_air
阿瓦兹,IRN000005000,ctrip_air
亚历山德里亚贝,USAAP0117000,ctrip_air
阿拉马克,AUS000022000,ctrip_air
亚历山德鲁波利斯,GRC000004000,ctrip_air
阿尔戈纳,USAAP0118000,ctrip_air
亚历山德里亚,ITA000ALE000,ctrip_air
阿尔梅尼亚,COL000009000,ctrip_air
亚历山德里亚,USA0VAAXN000,ctrip_air
斯普林波因特,BHS000004000,ctrip_air
阿鲁图亚,PYF000003000,ctrip_air
阿克苏姆,ETH000008000,ctrip_air
安吉尔法厄,USAAP0119000,ctrip_air
阿亚佩尔,COL000010000,ctrip_air
阿亚库乔,PER0000AY000,ctrip_air
奥尔罗伊当斯,AUS000023000,ctrip_air
阿尔卡雷克,KAZ000003000,ctrip_air
安东尼拉贡,AUS000024000,ctrip_air
阿约拉斯,PRY000001000,ctrip_air
艾尔斯岩,AUS000025000,ctrip_air
艾尔,AUS000026000,ctrip_air
埃尤拉,PNG000019000,ctrip_air
阿亚瓦西,IDN000018000,ctrip_air
阿米蒂维尔,USAAP0120000,ctrip_air
亚马逊湾,PNG000020000,ctrip_air
亚兹德,IRN000006000,ctrip_air
阿帕钦甘,MEX000006000,ctrip_air
安集延,UZB0000AN000,ctrip_air
阿德拉尔,DZA000ADR000,ctrip_air
安布里什,AGO000001000,ctrip_air
比亚拉,PNG000021000,ctrip_air
巴西洛内特,FRA000030000,ctrip_air
碧瑶,PHL000005000,ctrip_air
巴利,PNG000022000,ctrip_air
白特曼,TUR000009000,ctrip_air
巴特尔芒廷,USAAP0121000,ctrip_air
巴松戈,COD000004000,ctrip_air
白巴拉,PNG000023000,ctrip_air
巴兰基亚,COL000011000,ctrip_air
巴拉莱,SLB000003000,ctrip_air
巴雷图斯,BRA000020000,ctrip_air
包鲁,BRA000021000,ctrip_air
比亚文克,GAB000003000,ctrip_air
巴亚马雷,ROU0000BM000,ctrip_air
巴贝罗斯,BRA000022000,ctrip_air
巴尔马塞达,CHL000002000,ctrip_air
本森,USAAP0122000,ctrip_air
贝城,USA0MIBCY000,ctrip_air
布雷迪,USAAP0123000,ctrip_air
巴尔特,DEU000011000,ctrip_air
布巴内斯瓦尔,IND000BBI000,ctrip_air
比特堡,DEU000012000,ctrip_air
卡萨内,BWA000002000,ctrip_air
巴博尔萨,IRN000007000,ctrip_air
巴里奥,MYS000008000,ctrip_air
柏培拉 ,SOM000002000,ctrip_air
本布里奇,GBR000014000,ctrip_air
巴布达,ATG000001000,ctrip_air
布莱克布什,GBR000015000,ctrip_air
布罗肯鲍,USAAP0124000,ctrip_air
班巴里,CAF000001000,ctrip_air
布莱克斯堡,USAAP0125000,ctrip_air
贝尔克里克,USAAP0126000,ctrip_air
巴科洛德,PHL000006000,ctrip_air
布里斯,USAAP0127000,ctrip_air
布卡,CAF000002000,ctrip_air
贝米齐,GUY000001000,ctrip_air
巴务查务,IDN000019000,ctrip_air
巴卡尔丁,AUS000027000,ctrip_air
巴卡格兰德,USAAP0128000,ctrip_air
博尔瓦拉,AUS000028000,ctrip_air
巴拉哥劳拉多,CRI000001000,ctrip_air
巴克乌,ROU0000BA000,ctrip_air
金卡,ETH000009000,ctrip_air
班布,PNG000024000,ctrip_air
布拉茨克,LBY000004000,ctrip_air
博卡－杜阿克里,BRA000023000,ctrip_air
贝拉查瑟,USAAP0129000,ctrip_air
博卡－拉顿,USAAP0130000,ctrip_air
包齐,NGA000004000,ctrip_air
本格拉岛,MOZ000003000,ctrip_air
别洛列茨克,RUS000013000,ctrip_air
布尔奇,ETH000010000,ctrip_air
比克顿岛,AUS000029000,ctrip_air
邦达伯格,AUS000030000,ctrip_air
巴拉－杜科尔,BRA000024000,ctrip_air
巴都岛,AUS000031000,ctrip_air
包德特,USAAP0131000,ctrip_air
布拉德福德,USA0PABFD000,ctrip_air
布兰丁,USAAP0132000,ctrip_air
林格港,IRN000008000,ctrip_air
伯德岛,SYC000001000,ctrip_air
班贾尔马辛,IDN000020000,ctrip_air
班德尔马,TUR000010000,ctrip_air
伯丁,PAK000002000,ctrip_air
帕格尔布尔,NPL000001000,ctrip_air
布里奇波特,USA0CTBDR000,ctrip_air
布林迪西,ITA000BDS000,ctrip_air
巴尔杜福斯,NOR000028000,ctrip_air
贝德福德当斯,AUS000032000,ctrip_air
布罗德斯,USAAP0133000,ctrip_air
班登,USAAP0134000,ctrip_air
拜因多恩,PNG000025000,ctrip_air
贝莱纳,PNG000026000,ctrip_air
本贝库拉,GBR000016000,ctrip_air
贝德福德,USAAP0135000,ctrip_air
比格尔贝,AUS000033000,ctrip_air
本顿港,USAAP0136000,ctrip_air
贝卡,LBN0000BI000,ctrip_air
贝劳,IDN000021000,ctrip_air
巴莱里,IND000014000,ctrip_air
博森贝莫,CAF000003000,ctrip_air
贝拉里,IND000015000,ctrip_air
贝里圣埃德蒙兹,GBR000017000,ctrip_air
贝瑟尔,USAAP0137000,ctrip_air
贝杜里,AUS000034000,ctrip_air
贝尔谢巴,ISR000BEV000,ctrip_air
贝拉,MOZ000004000,ctrip_air
本森,GBR000018000,ctrip_air
贝鲁,KIR000001000,ctrip_air
内格拉港,PRY000002000,ctrip_air
布卢姆菲尔德,AUS000035000,ctrip_air
布勒费尔德,DEU000013000,ctrip_air
斯科茨布拉夫,USAAP0138000,ctrip_air
布尔弗洛格巴辛,USAAP0139000,ctrip_air
布隆方丹,ZAF000BFN000,ctrip_air
比弗福尔斯,USAAP0140000,ctrip_air
巴依亚 比纳,PAN000002000,ctrip_air
博福尔,USAAP0141000,ctrip_air
武里南,THA000031000,ctrip_air
巴富萨姆,CMR000002000,ctrip_air
布卡拉曼加,COL000012000,ctrip_air
博韦,GAB000004000,ctrip_air
布拉干萨,PRT000004000,ctrip_air
博格,USAAP0142000,ctrip_air
班布里奇,USAAP0143000,ctrip_air
班吉,CAF000004000,ctrip_air
博盖,MRT000002000,ctrip_air
博加福约杜尔－伊斯特里,ISL000001000,ctrip_air
比格克里克,BLZ000001000,ctrip_air
巴格隆,NPL000002000,ctrip_air
宾厄姆顿,USAAP0144000,ctrip_air
布鲁伊根,DEU000014000,ctrip_air
邦戈,GAB000005000,ctrip_air
比格莱克,USAAP0145000,ctrip_air
巴格达,USAAP0146000,ctrip_air
班加索,CAF000005000,ctrip_air
本图贡萨尔维斯,BRA000025000,ctrip_air
巴热,BRA000026000,ctrip_air
卡拉克斯港,ECU000003000,ctrip_air
巴港,USAAP0147000,ctrip_air
普尔班,USAAP0148000,ctrip_air
布连海姆,NZL000010000,ctrip_air
库皮卡港,COL000013000,ctrip_air
布鲁斯拉古纳,HND000001000,ctrip_air
比沙,SAU000004000,ctrip_air
布兰卡港,ARG000BHI000,ctrip_air
普杰,IND000016000,ctrip_air
布哈拉,UZB0000BU000,ctrip_air
巴海安吉尔斯,MEX000007000,ctrip_air
拜汉,YEM000001000,ctrip_air
博帕尔,IND000BHO000,ctrip_air
博基布尔,NPL000003000,ctrip_air
布朗肯山,AUS000036000,ctrip_air
珀勒德布尔,NPL000004000,ctrip_air
巴瑟斯特,AUS000037000,ctrip_air
布赖顿当斯,AUS000038000,ctrip_air
包纳加尔,IND000017000,ctrip_air
巴哈瓦尔布尔,PAK000003000,ctrip_air
贝洛奥里藏特,BRA000027000,ctrip_air
拜多阿,SOM000003000,ctrip_air
布洛克岛,USAAP0149000,ctrip_air
比阿特丽斯,USAAP0150000,ctrip_air
大德尔塔,USAAP0151000,ctrip_air
毕晓普,USAAP0152000,ctrip_air
比基尼,MHL000002000,ctrip_air
比里奥,PNG000027000,ctrip_air
毕阿克,IDN000022000,ctrip_air
比米尼群岛,BHS000005000,ctrip_air
布林巴,AUS000039000,ctrip_air
比拉德纳格尔,NPL000005000,ctrip_air
俾斯麦,USA0NDBIS000,ctrip_air
拜塔蒂,NPL000006000,ctrip_air
比尔都达勒尔,ISL000002000,ctrip_air
布里亚,CAF000006000,ctrip_air
比里路那,AUS000040000,ctrip_air
比洛克西,USA0MSBIX000,ctrip_air
毕晓,ZAF000003000,ctrip_air
比明,PNG000028000,ctrip_air
贝贾亚,DZA000BJA000,ctrip_air
博季诺德,IRN000009000,ctrip_air
巴卡夫约多尔 ,ISL000003000,ctrip_air
伯茨菲尤尔,NOR000029000,ctrip_air
博拉恩,IDN000023000,ctrip_air
巴章,NPL000007000,ctrip_air
伯米吉,USAAP0153000,ctrip_air
本基纳,IDN000024000,ctrip_air
巴扬内,MOZ000005000,ctrip_air
贝尔梅霍,BOL000002000,ctrip_air
布拉干萨－保利斯塔,BRA000028000,ctrip_air
巴赫达尔,ETH000011000,ctrip_air
巴茹拉,NPL000008000,ctrip_air
巴贾瓦,IDN000025000,ctrip_air
莱昂,MEX000LEN000,ctrip_air
巴达霍斯,ESP000BJZ000,ctrip_air
比卡内尔,IND000018000,ctrip_air
巴克拉,USAAP0154000,ctrip_air
布雷肯里奇,USAAP0155000,ctrip_air
贝克,USAAP0156000,ctrip_air
布鲁克斯莱克,USAAP0157000,ctrip_air
凯卡哈,USAAP0158000,ctrip_air
博凯,GIN000BOK000,ctrip_air
巴克拉兰,MYS000009000,ctrip_air
巴克利当斯,AUS000041000,ctrip_air
布莱克尔,AUS000042000,ctrip_air
博科罗,TCD000002000,ctrip_air
朋库卢,IDN000026000,ctrip_air
布莱克斯通,USAAP0159000,ctrip_air
贝蒂乌基,MDG000006000,ctrip_air
贝克利,USAAP0160000,ctrip_air
布鲁金斯,USAAP0161000,ctrip_air
布卡武,COD000005000,ctrip_air
布科巴,TZA000001000,ctrip_air
巴尔博亚,PAN000003000,ctrip_air
巴利,CMR000003000,ctrip_air
博尔德城,USAAP0162000,ctrip_air
博伦厄/法鲁恩,SWE000007000,ctrip_air
布尔菲尔德,USAAP0163000,ctrip_air
美拉亚（贝拉加）,MYS000010000,ctrip_air
布莱斯,USAAP0164000,ctrip_air
贝灵厄姆,USAAP0165000,ctrip_air
巴特纳,DZA000BAT000,ctrip_air
布莱克普尔,GBR000019000,ctrip_air
贝尔马,USAAP0166000,ctrip_air
贝纳拉,AUS000043000,ctrip_air
布伦迪欧斯,ISL000004000,ctrip_air
贝亚维斯塔,PER000002000,ctrip_air
博隆,AUS000044000,ctrip_air
布莱克沃特,AUS000045000,ctrip_air
布卢卡尼昂,USAAP0167000,ctrip_air
贝尔维尔,USAAP0168000,ctrip_air
怀马纳洛,USAAP0169000,ctrip_air
贝卢诺,ITA000010000,ctrip_air
贝尔马立特,IRL000003000,ctrip_air
布兰太尔,MWI000001000,ctrip_air
本巴,COD000006000,ctrip_air
布里格姆,USAAP0170000,ctrip_air
贝洛,MDG000007000,ctrip_air
巴库马,CAF000007000,ctrip_air
布卢明顿,USA0ILBLO000,ctrip_air
博马伊,PNG000029000,ctrip_air
巴拉米塔,GUY000002000,ctrip_air
博尔库姆,DEU000015000,ctrip_air
柏林,USA0NHBML000,ctrip_air
比塔姆,GAB000006000,ctrip_air
巴莫尼,IRQ000002000,ctrip_air
八莫,MMR000003000,ctrip_air
布拉姆顿岛,AUS000046000,ctrip_air
班布里,KEN000002000,ctrip_air
巴尔特鲁姆,DEU000016000,ctrip_air
布鲁马杜,BRA000029000,ctrip_air
比马,IDN000027000,ctrip_air
班梅苏奥特,VNM000004000,ctrip_air
比格芒顿,USAAP0171000,ctrip_air
贝来普群岛,NCL000001000,ctrip_air
巴姆,BFA000BAM000,ctrip_air
博恩代,COD000007000,ctrip_air
贝尼,BOL000BEN000,ctrip_air
阿巴斯港,IRN000010000,ctrip_air
巴拉诺夫,USAAP0172000,ctrip_air
班宁,USAAP0173000,ctrip_air
贝宁城,NGA000005000,ctrip_air
巴利那,AUS000047000,ctrip_air
巴恩韦尔,USAAP0174000,ctrip_air
博迪努努,PNG000030000,ctrip_air
布伦讷于松,NOR000030000,ctrip_air
伯恩斯,USAAP0175000,ctrip_air
本努,PAK000004000,ctrip_air
巴岗阿,PHL000007000,ctrip_air
邦福拉,BFA000001000,ctrip_air
巴里纳斯,VEN00000E000,ctrip_air
本迪,PNG000031000,ctrip_air
布卢梅瑙,BRA000030000,ctrip_air
博安达,PNG000032000,ctrip_air
布恩,USAAP0176000,ctrip_air
贝拉纳岛,SLB000004000,ctrip_air
班茨,PNG000033000,ctrip_air
博马,COD000008000,ctrip_air
博拉博拉,PYF000004000,ctrip_air
博卡斯德尔托罗,PAN000004000,ctrip_air
伯恩茅斯,GBR000020000,ctrip_air
巴利凯利,GBR000021000,ctrip_air
博奈尔,NLD000003000,ctrip_air
