code,description,country,state,city,district,abbreviation
USA0NMUKT000,,United States of America (USA),New Mexico,Quakertown ,,
USA0NMRTN000,,United States of America (USA),New Mexico,Raton ,,
USA0NMLRU000,,United States of America (USA),New Mexico,Las Cruces ,,
USA0NMRUI000,,United States of America (USA),New Mexico,Ruidoso ,,
USA0NMROW000,,United States of America (USA),New Mexico,Roswell ,,
USA0NMLAM000,,United States of America (USA),New Mexico,Los Alamos ,,
USA0NMLSB000,,United States of America (USA),New Mexico,Lordsburg ,,
USA0NMSAF000,,United States of America (USA),New Mexico,Santa Fe ,,
USA0NMONM000,,United States of America (USA),New Mexico,Socorro ,,
USA0NMTSM000,,United States of America (USA),New Mexico,Taos ,,
USA0NMTCC000,,United States of America (USA),New Mexico,Tucumcari ,,
USA0NMSVC000,,United States of America (USA),New Mexico,Silver City ,,
USA0NJ000000,,United States of America (USA),New Jersey,,,
USA0NJARX000,,United States of America (USA),New Jersey,Elmera,,
USA0NJBLM000,,United States of America (USA),New Jersey,Belmar ,,
USA0NJBLF000,,United States of America (USA),New Jersey,Bluefield ,,
USA0NJACY000,,United States of America (USA),New Jersey,Atlantic City ,,
USA0NJWRI000,,United States of America (USA),New Jersey,Fort Dix ,,
USA0NJWWD000,,United States of America (USA),New Jersey,Wildwood ,,
USA0NJCFT000,,United States of America (USA),New Jersey,Clifton ,,
USA0NJNEL000,,United States of America (USA),New Jersey,Lakehurst ,,
USA0NJLWV000,,United States of America (USA),New Jersey,Lawrenceville ,,
USA0NJLVL000,,United States of America (USA),New Jersey,Lawrenceville ,,
USA0NJJVI000,,United States of America (USA),New Jersey,Manville ,,
USA0NJLLY000,,United States of America (USA),New Jersey,Mount Holly ,,
USA0NJMOX000,,United States of America (USA),New Jersey,Morris ,,
USA0NJMMU000,,United States of America (USA),New Jersey,Morristown ,,
USA0NJMOR000,,United States of America (USA),New Jersey,Morristown ,,
USA0NJNRK000,,United States of America (USA),New Jersey,Newark,,
USA0NJPAT000,,United States of America (USA),New Jersey,Patterson ,,
USA0NJPNN000,,United States of America (USA),New Jersey,Princeton ,,
USA0NJPCT000,,United States of America (USA),New Jersey,Princeton ,,
USA0NJTEB000,,United States of America (USA),New Jersey,Teterboro ,,
USA0NJMJX000,,United States of America (USA),New Jersey,Toms River ,,
USA0NJTRX000,,United States of America (USA),New Jersey,Trenton ,,
USA0NJTTN000,,United States of America (USA),New Jersey,Trenton ,,
USA0NJUCY000,,United States of America (USA),New Jersey,Union City ,,
USA0NJJEC000,,United States of America (USA),New Jersey,Jersey City,,
USA000UCC000,,United States of America (USA),,Yucca Flat ,,
USA000CYT000,,United States of America (USA),,Yakataga ,,
USA0AZ000000,,United States of America (USA),Arizona,Arizona,,
USA0AZEVA000,,United States of America (USA),Arizona,Baffin,,
USA0AZBGT000,,United States of America (USA),Arizona,Baghdad ,,
USA0AZBXK000,,United States of America (USA),Arizona,Buckeye ,,
USA0AZPXL000,,United States of America (USA),Arizona,Polacca ,,
USA0AZGCN000,,United States of America (USA),Arizona,Grand Canyon ,,
USA0AZDUG000,,United States of America (USA),Arizona,Douglas ,,
USA0AZTBC000,,United States of America (USA),Arizona,Tuba City ,,
USA0AZFLG000,,United States of America (USA),Arizona,Flagstaff ,,
USA0AZPHX000,,United States of America (USA),Arizona,Phoenix ,,
USA0AZGDA000,,United States of America (USA),Arizona,Grander,,
USA0AZHII000,,United States of America (USA),Arizona,Lake Havasu City ,,
USA0AZHAE000,,United States of America (USA),Arizona,Havasupai ,,
USA0AZIGM000,,United States of America (USA),Arizona,Kingman ,,
USA0AZCGZ000,,United States of America (USA),Arizona,Casa Grande ,,
USA0AZROG000,,United States of America (USA),Arizona,Rogers ,,
USA0AZMYH000,,United States of America (USA),Arizona,Marble Canyon ,,
USA0AZMZJ000,,United States of America (USA),Arizona,Marana ,,
USA0AZMQA000,,United States of America (USA),Arizona,Mesa,,
USA0AZOLS000,,United States of America (USA),Arizona,Nogales ,,
USA0AZPJB000,,United States of America (USA),Arizona,Payson ,,
USA0AZPGS000,,United States of America (USA),Arizona,Peach Springs ,,
USA0AZBHC000,,United States of America (USA),Arizona,Bhurban ,,
USA0AZSAG000,,United States of America (USA),Arizona,Sagwon ,,
USA0AZSDX000,,United States of America (USA),Arizona,Sedona ,,
USA0AZSRU000,,United States of America (USA),Arizona,Santa Cruz ,,
USA0AZSTZ000,,United States of America (USA),Arizona,Scarzdale,,
USA0AZTPE000,,United States of America (USA),Arizona,Tamp,,
USA0AZPRC000,,United States of America (USA),Arizona,Prescott ,,
USA0AZTUC000,,United States of America (USA),Arizona,Tucson ,,
USA0AZFHU000,,United States of America (USA),Arizona,Fort Huachuca ,,
USA0AZINW000,,United States of America (USA),Arizona,Winslow ,,
USA0AZSOW000,,United States of America (USA),Arizona,Show Low ,,
USA0AZYUM000,,United States of America (USA),Arizona,Excellent Horse,,
USA000EDE000,,United States of America (USA),,Edenton ,,
USA000ELA000,,United States of America (USA),,Eagle Lake ,,
USA0IL000000,,United States of America (USA),Illinois,,,
USA0ILJLH000,,United States of America (USA),Illinois,Ain Tim Timothy,,
USA0ILALN000,,United States of America (USA),Illinois,Alton ,,
USA0ILAUZ000,,United States of America (USA),Illinois,Aurora ,,
USA0ILBLV000,,United States of America (USA),Illinois,Belleville ,,
USA0ILBLO000,,United States of America (USA),Illinois,Bloomington ,,
USA0ILDNS000,,United States of America (USA),Illinois,Denison ,,
USA0ILDVI000,,United States of America (USA),Illinois,Dan Weier,,
USA0ILDNV000,,United States of America (USA),Illinois,Danville ,,
USA0ILDEK000,,United States of America (USA),Illinois,De Carr,,
USA0ILDEC000,,United States of America (USA),Illinois,Dickey Holds,,
USA0ILDCU000,,United States of America (USA),Illinois,Decatur ,,
USA0ILDCR000,,United States of America (USA),Illinois,Decatur ,,
USA0ILDTR000,,United States of America (USA),Illinois,Decatur Island ,,
USA0ILESL000,,United States of America (USA),Illinois,East St. Louis,,
USA0ILDNN000,,United States of America (USA),Illinois,Dalton ,,
USA0ILCMI000,,United States of America (USA),Illinois,Urbana - Champagne,,
USA0ILGSU000,,United States of America (USA),Illinois,Galesburg ,,
USA0ILGBG000,,United States of America (USA),Illinois,Galesburg ,,
USA0ILNBU000,,United States of America (USA),Illinois,Glenview ,,
USA0ILHSB000,,United States of America (USA),Illinois,Harrisburg ,,
USA0ILIJX000,,United States of America (USA),Illinois,Jacksonville ,,
USA0ILMDH000,,United States of America (USA),Illinois,Carbondale ,,
USA0ILCYE000,,United States of America (USA),Illinois,Crystal Lake ,,
USA0ILMWL000,,United States of America (USA),Illinois,Mineral Wells ,,
USA0ILLYO000,,United States of America (USA),Illinois,Lyons ,,
USA0ILRKI000,,United States of America (USA),Illinois,Rock Elan,,
USA0ILRFD000,,United States of America (USA),Illinois,Rockford ,,
USA0ILMTO000,,United States of America (USA),Illinois,Mattoon ,,
USA0ILMQB000,,United States of America (USA),Illinois,Macomb ,,
USA0ILUIN000,,United States of America (USA),Illinois,Quincy ,,
USA0ILMWA000,,United States of America (USA),Illinois,Marion ,,
USA0ILMIE000,,United States of America (USA),Illinois,Muncie ,,
USA0ILMVN000,,United States of America (USA),Illinois,Mt Vernon ,,
USA0ILVYS000,,United States of America (USA),Illinois,Peru ,,
USA0ILMLI000,,United States of America (USA),Illinois,Moline ,,
USA0ILNOM000,,United States of America (USA),Illinois,Nuo Er Er,,
USA0ILOBK000,,United States of America (USA),Illinois,Northbrook ,,
USA0ILPLA000,,United States of America (USA),Illinois,Peoria ,,
USA0ILJOT000,,United States of America (USA),Illinois,Joliet ,,
USA0ILCRA000,,United States of America (USA),Illinois,Centreria,,
USA0ILJMH000,,United States of America (USA),Illinois,Schaumburg ,,
USA0ILSPI000,,United States of America (USA),Illinois,Springfield ,,
USA0ILSTK000,,United States of America (USA),Illinois,Sterling ,,
USA0ILUGN000,,United States of America (USA),Illinois,Wo Ge Gen,,
USA0ILCHI000,,United States of America (USA),Illinois,Chicago ,,
USA000ESN000,,United States of America (USA),,Easton Airport,,
USA0IN000000,,United States of America (USA),Indiana,,,
USA0INEKI000,,United States of America (USA),Indiana,Odessa,,
USA0INEVV000,,United States of America (USA),Indiana,Bajie,,
USA0INBMG000,,United States of America (USA),Indiana,Bloomington ,,
USA0INFRH000,,United States of America (USA),Indiana,French Lick ,,
USA0INHBR000,,United States of America (USA),Indiana,Hobart ,,
USA0INIKK000,,United States of America (USA),Indiana,Kankakee ,,
USA0INCNK000,,United States of America (USA),Indiana,Concordia ,,
USA0INCEV000,,United States of America (USA),Indiana,Connersville ,,
USA0INOKK000,,United States of America (USA),Indiana,Kokomo ,,
USA0INLPO000,,United States of America (USA),Indiana,La Porte ,,
USA0INLAF000,,United States of America (USA),Indiana,Lafayette ,,
USA0INMZZ000,,United States of America (USA),Indiana,Marion ,,
USA0INMGC000,,United States of America (USA),Indiana,Michigan City ,,
USA0INSBN000,,United States of America (USA),Indiana,South Bend ,,
USA0INPRO000,,United States of America (USA),Indiana,Perry ,,
USA0INFPY000,,United States of America (USA),Indiana,Perry ,,
USA0INPYL000,,United States of America (USA),Indiana,Perry Island ,,
USA0INSLR000,,United States of America (USA),Indiana,Sulphur Springs ,,
USA0INHUF000,,United States of America (USA),Indiana,Terre Haute ,,
USA0INVPZ000,,United States of America (USA),Indiana,Valparaiso ,,
USA0INFWA000,,United States of America (USA),Indiana,Fort Wayne,,
USA0INOEA000,,United States of America (USA),Indiana,Vincennes ,,
USA0INSYI000,,United States of America (USA),Indiana,Shelbyville ,,
USA0ININD000,,United States of America (USA),Indiana,Indianapolis ,,
USA000INS000,,United States of America (USA),,Indian Springs ,,
USA000MUI000,,United States of America (USA),,Indiantown ,,
USA000KEB000,,United States of America (USA),,Gulf Of England Airport,,
USA000FAF000,,United States of America (USA),,Fort Eustis ,,
USA0UT000000,,United States of America (USA),Utah,,,
USA0UTOGD000,,United States of America (USA),Utah,Ogden ,,
USA0UTBTF000,,United States of America (USA),Utah,Bountiful ,,
USA0UTBLH000,,United States of America (USA),Utah,Blythe ,,
USA0UTPUC000,,United States of America (USA),Utah,Blythe ,,
USA0UTBMC000,,United States of America (USA),Utah,Brigham City ,,
USA0UTDPG000,,United States of America (USA),Utah,Dugway ,,
USA0UTFIL000,,United States of America (USA),Utah,Fillmore ,,
USA0UTHVE000,,United States of America (USA),Utah,Hanksville ,,
USA0UTKNB000,,United States of America (USA),Utah,Kanab ,,
USA0UTLTJ000,,United States of America (USA),Utah,Leadon,,
USA0UTRIF000,,United States of America (USA),Utah,Richfield ,,
USA0UTROL000,,United States of America (USA),Utah,Roosevelt ,,
USA0UTLGU000,,United States of America (USA),Utah,Logan ,,
USA0UTNTJ000,,United States of America (USA),Utah,Manti/Ephraim ,,
USA0UTMSD000,,United States of America (USA),Utah,Mount Pleasant ,,
USA0UTCNY000,,United States of America (USA),Utah,Moab ,,
USA0UTNPH000,,United States of America (USA),Utah,Nephi ,,
USA0UTOEU000,,United States of America (USA),Utah,Eugene,,
USA0UTPAC000,,United States of America (USA),Utah,Park City,,
USA0UTPNU000,,United States of America (USA),Utah,Panguitch ,,
USA0UTPVU000,,United States of America (USA),Utah,Provo ,,
USA0UTSBO000,,United States of America (USA),Utah,Salina ,,
USA0UTWSJ000,,United States of America (USA),Utah,San Juan ,,
USA0UTSGU000,,United States of America (USA),Utah,Saint George ,,
USA0UTVEL000,,United States of America (USA),Utah,Vernal ,,
USA0UTWVC000,,United States of America (USA),Utah,West Valley City,,
USA0UTCDC000,,United States of America (USA),Utah,Cedar City ,,
USA0UTSLC000,,United States of America (USA),Utah,Salt Lake City ,,
USA0UTUGI000,,United States of America (USA),Utah,Uganik ,,
USA000HGT000,,United States of America (USA),,Jolon ,,
USA000JDA000,,United States of America (USA),,John Day ,,
USA000JCT000,,United States of America (USA),,Junction ,,
USA0GA000000,,United States of America (USA),Georgia,,,
USA0GAAHH000,,United States of America (USA),Georgia,Ochoi Djubba,,
USA0GAABY000,,United States of America (USA),Georgia,Albany ,,
USA0GAAUT000,,United States of America (USA),Georgia,Augusta ,,
USA0GABGE000,,United States of America (USA),Georgia,Bainbridge ,,
USA0GACFD000,,United States of America (USA),Georgia,Bryan ,,
USA0GASSI000,,United States of America (USA),Georgia,Brunswick ,,
USA0GAVLD000,,United States of America (USA),Georgia,Valdosta ,,
USA0GAGRN000,,United States of America (USA),Georgia,Gordon ,,
USA0GACZX000,,United States of America (USA),Georgia,Columbus ,,
USA0GANEA000,,United States of America (USA),Georgia,Glynco ,,
USA0GALIY000,,United States of America (USA),Georgia,Hinesville ,,
USA0GACIR000,,United States of America (USA),Georgia,Cairo ,,
USA0GALGC000,,United States of America (USA),Georgia,La Grange ,,
USA0GARCK000,,United States of America (USA),Georgia,Rockdale ,,
USA0GAMCN000,,United States of America (USA),Georgia,Macon,,
USA0GAMLJ000,,United States of America (USA),Georgia,Milledgeville ,,
USA0GAMGR000,,United States of America (USA),Georgia,Moultrie ,,
USA0GASAV000,,United States of America (USA),Georgia,Shavana,,
USA0GATBR000,,United States of America (USA),Georgia,Statesboro ,,
USA0GATOC000,,United States of America (USA),Georgia,Toccoa ,,
USA0GAAYS000,,United States of America (USA),Georgia,Waycross ,,
USA0GAVDI000,,United States of America (USA),Georgia,Vidalia ,,
USA0GAWWR000,,United States of America (USA),Georgia,Woodward ,,
USA0GAAHN000,,United States of America (USA),Georgia,Athens ,,
USA0GATAT000,,United States of America (USA),Georgia,Atlanta ,,
ASM000000000,,American Samoa,,,,
ASM000AAN000,,American Samoa,,Ana,,
ASM000ATU000,,American Samoa,,Arta,,
ASM000AIT000,,American Samoa,,Aijailetai,,
ASM000FAA000,,American Samoa,,Fassellaya,,
ASM000GFG000,,American Samoa,,Plus Cover,,
ASM000GMG000,,American Samoa,,Gaga Plus Hair,,
ASM000PAL000,,American Samoa,,Palau Lee,,
ASM000SAT000,,American Samoa,,Sutuba Yitea,,
ASM000SAV000,,American Samoa,,Savoy Island,,
ASM000TUA000,,American Samoa,,Map Amazaga,,
ASM000VAF000,,American Samoa,,Vallofoni,,
ASM000VAI000,,American Samoa,,Vesigano,,
ASM000UPO000,,American Samoa,,Ubalo Island,,
UMI000000000,,United States Minor Outlying Islands,,,,
MNG000000000,,Mongolia,,,,
MNG000069000,,Mongolia,,Bayan Hongger,,
MNG000071000,,Mongolia,,Bayan Umbay,,
MNG000067000,,Mongolia,,Burgan,,
MNG000037000,,Mongolia,,Dahl Khan,,
MNG000061000,,Mongolia,,Dongfang,,
MNG000063000,,Mongolia,,East Gobi,,
MNG000035000,,Mongolia,,Er Erhun,,
MNG000065000,,Mongolia,,Gobi Altai,,
MNG000064000,,Mongolia,,Gobi Sumu Bell,,
MNG000073000,,Mongolia,,After The Hang Love,,
MNG000043000,,Mongolia,,Khovd ,,
MNG000039000,,Mongolia,,Kent,,
MNG000041000,,Mongolia,,Kusugur,,
MNG000UMN000,,Mongolia,,South Gobi,,
MNG000UVO000,,Mongolia,,Before Hang Love,,
MNG000049000,,Mongolia,,Color String Lattice,,
MNG000051000,,Mongolia,,Sukhbatr,,
MNG000046000,,Mongolia,,Ubud Su,,
MNG000001000,,Mongolia,,Ulaanbaatar City,,
MNG000057000,,Mongolia,,Zabu Khan,,
MNG000059000,,Mongolia,,In The Gobi,,
MNG000047000,,Mongolia,,Central,,
MSR000000000,,Montserrat,,,,
BGD000000000,,Bangladesh,,,,
BGD000DAC000,,Bangladesh,,Dhaka ,,
BGD000CGP000,,Bangladesh,,Chittagong ,,
BGD000KHL000,,Bangladesh,,Khulna ,,
PER000000000,,Peru,,,,
PER0000AR000,,Peru,,Estelle,,
PER0000AP000,,Peru,,Apriomak,,
PER0000AY000,,Peru,,Ain De Vrau,,
PER0000AN000,,Peru,,Ankashi,,
PER000JUL000,,Peru,,Juliaca ,,
PER0000JU000,,Peru,,Junin ,,
PER0000CJ000,,Peru,,Kahamka,,
PER0000CL000,,Peru,,Kaya,,
PER0000CU000,,Peru,,Cuzco ,,
PER0000LD000,,Peru,,Lalibertad,,
PER0000LY000,,Peru,,Lambayek,,
PER0000LI000,,Peru,,Lima ,,
PER0000LO000,,Peru,,Loreto ,,
PER0000MD000,,Peru,,Madre De Dios,,
PER0000MO000,,Peru,,Mooggia,,
PER0000PA000,,Peru,,Pasco ,,
PER0000PI000,,Peru,,Piura ,,
PER0000PU000,,Peru,,Puno,,
PER000CHM000,,Peru,,Chimbote ,,
PER000CHI000,,Peru,,Chincha Alta,,
PER0000SM000,,Peru,,Saint Martin ,,
PER000SUL000,,Peru,,Surana,,
PER0000TA000,,Peru,,Tacna ,,
PER0000TU000,,Peru,,Pass Bass,,
PER0000HO000,,Peru,,Huanuco ,,
PER0000HV000,,Peru,,Vancouver Card,,
PER0000UC000,,Peru,,Uruguay,,
PER0000AM000,,Peru,,Amazonian,,
PER0000IC000,,Peru,,Ica,,
FSM000000000,,Federated States of Micronesia,,,,
MMR000000000,,Myanmar (Burma),,,,
MMR0000BG000,,Myanmar (Burma),,Pod Province,,
MMR0000SH000,,Myanmar (Burma),,Shan State,,
MMR0000TN000,,Myanmar (Burma),,De Linda Province,,
MMR0000KN000,,Myanmar (Burma),,Karen State,,
MMR0000KC000,,Myanmar (Burma),,Kachin State,,
MMR0000KH000,,Myanmar (Burma),,Ke Yibang,,
MMR0000MG000,,Myanmar (Burma),,Magu Province,,
MMR0000MD000,,Myanmar (Burma),,Mandalay Province,,
MMR0000MN000,,Myanmar (Burma),,Meng Bang,,
MMR0000CH000,,Myanmar (Burma),,Chin State,,
MMR0000RK000,,Myanmar (Burma),,Rakhine State,,
MMR0000SG000,,Myanmar (Burma),,Real Province,,
MMR0000YG000,,Myanmar (Burma),,Yangon Province,,
MMR0000AY000,,Myanmar (Burma),,Province Of Ilovato,,
MDA000000000,,Moldova,,,,
MAR000000000,,Morocco,,,,
MAR000TGR000,,Morocco,,Tangier ,,
MAR000TET000,,Morocco,,Tetuan ,,
MAR000FES000,,Morocco,,Fez ,,
MAR000CBL000,,Morocco,,Casablanca ,,
MAR000RSA000,,Morocco,,Rabat ,,
MAR000MRK000,,Morocco,,Marrakech ,,
MAR000MKN000,,Morocco,,Meknes ,,
MAR000OUJ000,,Morocco,,Utada,,
MAR000WSH000,,Morocco,,Western Sahara,,
MCO000000000,,Monaco,,,,
MOZ000000000,,Mozambique,,,,
MEX000000000,,Mexico,,,,
MEX000AGU000,,Mexico,,Aguascallost,,
MEX000ACA000,,Mexico,,Ashanti,,
MEX000HMO000,,Mexico,,Aubland,,
MEX000CAM000,,Mexico,,Épece,,
MEX000OBR000,,Mexico,,The City Of Oregon,,
MEX000ORI000,,Mexico,,Orissa,,
MEX000VHM000,,Mexico,,Bally City,,
MEX000PVR000,,Mexico,,Puerto Vallarta ,,
MEX000VSA000,,Mexico,,Villa El Mosa,,
MEX000PRH000,,Mexico,,Posey Card,,
MEX000TIJ000,,Mexico,,Tijuana,,
MEX000DUR000,,Mexico,,Durango ,,
MEX000ESE000,,Mexico,,Ensenada,,
MEX000GDL000,,Mexico,,Guadalajara ,,
MEX000GUA000,,Mexico,,Guanajuato,,
MEX000JAL000,,Mexico,,Jalapa ,,
MEX000JUZ000,,Mexico,,Juarez,,
MEX000BJU000,,Mexico,,Port Of Ciudad Juarez,,
MEX000CAR000,,Mexico,,Carmen,,
MEX000COL000,,Mexico,,Colima ,,
MEX000QUE000,,Mexico,,Queretaro,,
MEX000CVC000,,Mexico,,Cuernavaca ,,
MEX000CUL000,,Mexico,,Culiacan ,,
MEX000COA000,,Mexico,,Boast Karaoke,,
MEX000LAP000,,Mexico,,La?Paz ,,
MEX000LEN000,,Mexico,,Leon ,,
MEX000REX000,,Mexico,,Reynosa ,,
MEX000LMM000,,Mexico,,Los Mochis ,,
MEX000MZT000,,Mexico,,Mazatlan,,
MEX000MAM000,,Mexico,,Matamoros ,,
MEX000MID000,,Mexico,,Merida ,,
MEX000LOV000,,Mexico,,Monclova ,,
MEX000MTY000,,Mexico,,Monterrey ,,
MEX000MLM000,,Mexico,,Morelia ,,
MEX000MEX000,,Mexico,,Mexico City ,,
MEX000MXL000,,Mexico,,Mexicali ,,
MEX000NOG000,,Mexico,,Nogales ,,
MEX000PAC000,,Mexico,,Pachuca,,
MEX000PUE000,,Mexico,,Puebla ,,
MEX000CHI000,,Mexico,,Chil Pincingo,,
MEX000CHH000,,Mexico,,Chihuahua ,,
MEX000CTM000,,Mexico,,Chetumal ,,
MEX000SLW000,,Mexico,,Saltayo,,
MEX000ZAC000,,Mexico,,Zacatecas ,,
MEX000CLY000,,Mexico,,Celaya ,,
MEX000SLP000,,Mexico,,St. Louis Porto,,
MEX000TAP000,,Mexico,,Tapachula ,,
MEX000TAM000,,Mexico,,Tampico ,,
MEX000TLA000,,Mexico,,Tlaxcala,,
MEX000TPQ000,,Mexico,,Tepic ,,
MEX000TCN000,,Mexico,,Tehuacan ,,
MEX000TGZ000,,Mexico,,Tuxtla Gutierrez ,,
MEX000TRC000,,Mexico,,Torreon ,,
MEX000TLC000,,Mexico,,Toluca ,,
MEX000OAX000,,Mexico,,Oaxaca ,,
MEX000VER000,,Mexico,,Veracruz ,,
MEX000VIC000,,Mexico,,Ciudad Victoria ,,
MEX000UPN000,,Mexico,,Uruapan,,
MEX000NLE000,,Mexico,,New Laredo,,
MEX000IRP000,,Mexico,,Ilipatto,,
NAM000000000,,Namibia,,,,
NAM0000ER000,,Namibia,,Elongo,,
NAM0000OW000,,Namibia,,Ouhan Guiner,,
NAM0000KV000,,Namibia,,Okavango,,
NAM0000OK000,,Namibia,,Omahkeko,,
NAM0000OT000,,Namibia,,Osh Shati,,
NAM0000OJ000,,Namibia,,Ochoi Djubba,,
NAM0000ON000,,Namibia,,Oshana,,
NAM0000OO000,,Namibia,,Ochikoto,,
NAM0000HA000,,Namibia,,Hadapu,,
NAM0000KH000,,Namibia,,Hammas,,
NAM0000KR000,,Namibia,,Callas,,
NAM0000CA000,,Namibia,,Caprivi ,,
NAM0000KU000,,Namibia,,Inside The Library,,
ZAF000000000,,South Africa,,,,
ZAF000UTN000,,South Africa,,Atakola,,
ZAF000MAY000,,South Africa,,Eliver Hill,,
ZAF000PRY000,,South Africa,,Pretoria ,,
ZAF000BIY000,,South Africa,,Peso,,
ZAF000PZB000,,South Africa,,Peter Maritzburg,,
ZAF000PTG000,,South Africa,,Petersburg,,
ZAF000BDD000,,South Africa,,Bredas Dorop,,
ZAF000BFN000,,South Africa,,Bloemfontein ,,
ZAF000BHT000,,South Africa,,Bronx Sturlett,,
ZAF000DAA000,,South Africa,,De Al,,
ZAF000DUR000,,South Africa,,Durban ,,
ZAF000DUN000,,South Africa,,Dundee ,,
ZAF000BAE000,,South Africa,,East Barkley,,
ZAF000ELS000,,South Africa,,East London ,,
ZAF000VRU000,,South Africa,,Vryburg ,,
ZAF000VGG000,,South Africa,,Fernini,,
ZAF000GBD000,,South Africa,,Grossresdale,,
ZAF000GIY000,,South Africa,,Chiani,,
ZAF000KIM000,,South Africa,,Kimberley ,,
ZAF000CPT000,,South Africa,,Cape Town ,,
ZAF000KXE000,,South Africa,,Klerksdorp ,,
ZAF000KMH000,,South Africa,,Kuruman ,,
ZAF000UTW000,,South Africa,,Queensland,,
ZAF000LAY000,,South Africa,,Ledi Smith,,
ZAF000RFT000,,South Africa,,Randy Fang Dan,,
ZAF000RCB000,,South Africa,,Richards Bay,,
ZAF000RSB000,,South Africa,,Listbergburg,,
ZAF000MDB000,,South Africa,,Middelburg,,
ZAF000MZQ000,,South Africa,,Mkuze ,,
ZAF000MOO000,,South Africa,,Mullisburg,,
ZAF000NLP000,,South Africa,,Nelspruit ,,
ZAF000NYL000,,South Africa,,Nilstromon,,
ZAF000NCS000,,South Africa,,Newcastle ,,
ZAF000GRJ000,,South Africa,,George,,
ZAF000SAS000,,South Africa,,Saskatchewan,,
ZAF000ZEC000,,South Africa,,Secta Da,,
ZAF000IXO000,,South Africa,,Texarko,,
ZAF000TPB000,,South Africa,,Tromsburg,,
ZAF000SBU000,,South Africa,,Springbok　 ,,
ZAF000TLH000,,South Africa,,Tulamahasha,,
ZAF000THY000,,South Africa,,Thohoyandou ,,
ZAF000WSH000,,South Africa,,Weitzhawk,,
ZAF000WEL000,,South Africa,,Welchom,,
ZAF000ULD000,,South Africa,,Ulundi ,,
ZAF000UTT000,,South Africa,,Umtata ,,
ZAF000WOR000,,South Africa,,Worcester ,,
ZAF000BEW000,,South Africa,,Xibo Ford,,
ZAF000PSS000,,South Africa,,Shipley Harbor,,
ZAF000PLZ000,,South Africa,,Port Elizabeth ,,
ZAF000JNB000,,South Africa,,Johannesburg ,,
ATA000000000,,Antarctica,,,,
SGS000000000,,South Georgia and the South Sandwich Islands,,,,
NRU000000000,,Nauru,,,,
NPL000000000,,Nepal,,,,
NPL0000BA000,,Nepal,,Baghdi,,
NPL0000DH000,,Nepal,,Dora Gary,,
NPL0000GA000,,Nepal,,Gandaki,,
NPL0000KO000,,Nepal,,Gosi,,
NPL0000KA000,,Nepal,,Gurnali,,
NPL0000JA000,,Nepal,,Janakpur,,
NPL0000RA000,,Nepal,,La Bouti,,
NPL0000LU000,,Nepal,,Lumbini,,
NPL0000MA000,,Nepal,,Mahakali,,
NPL0000ME000,,Nepal,,Meggie,,
NPL0000NA000,,Nepal,,Narayani,,
NPL0000BH000,,Nepal,,Perry ,,
NPL0000SA000,,Nepal,,Sagmata,,
NPL0000SE000,,Nepal,,Cetty,,
NIC000000000,,Nicaragua,,,,
NIC0000ES000,,Nicaragua,,Estelle,,
NIC0000AN000,,Nicaragua,,North Atlantic,,
NIC0000BO000,,Nicaragua,,Boake,,
NIC0000GR000,,Nicaragua,,Granada ,,
NIC0000CA000,,Nicaragua,,Carraso,,
NIC0000LE000,,Nicaragua,,Leon ,,
NIC0000RV000,,Nicaragua,,Rivas,,
NIC0000MD000,,Nicaragua,,Madras,,
NIC0000MN000,,Nicaragua,,Managua ,,
NIC0000MS000,,Nicaragua,,Masaya,,
NIC0000MT000,,Nicaragua,,Matagalpa,,
NIC0000AS000,,Nicaragua,,South Atlantic,,
NIC0000CD000,,Nicaragua,,Chiantarda,,
NIC0000CT000,,Nicaragua,,Gonzalez,,
NIC0000SJ000,,Nicaragua,,San Juan River,,
NIC0000JI000,,Nicaragua,,Sinottega,,
NIC0000NS000,,Nicaragua,,New Segovia,,
NER000000000,,Niger,,,,
NER000AJY000,,Niger,,Apriomak,,
NER000DIF000,,Niger,,Di Fa,,
NER000TIL000,,Niger,,Tiberias,,
NER000DSS000,,Niger,,Multi-Cable,,
NER000ZND000,,Niger,,Zinder ,,
NER000MFQ000,,Niger,,Maradi ,,
NER000NIM000,,Niger,,Niamey City,,
NER000THZ000,,Niger,,Tahoua ,,
NGA000000000,,Nigeria,,,,
NGA000ABV000,,Nigeria,,Abia,,
NGA000OGB000,,Nigeria,,Obo Moses,,
NGA000KAN000,,Nigeria,,Kano ,,
NGA000LOS000,,Nigeria,,Lagos ,,
NGA000IBA000,,Nigeria,,Ibadan ,,
NIU000000000,,Niue,,,,
NOR000000000,,Norway,,,,
NOR000002000,,Norway,,Akshhus,,
NOR000005000,,Norway,,Aubland,,
NOR000003000,,Norway,,City Of Oslo,,
NOR000017000,,Norway,,North Trondelag,,
NOR000006000,,Norway,,Busselu,,
NOR000009000,,Norway,,East Agde,,
NOR000001000,,Norway,,East Ful,,
NOR000020000,,Norway,,Finnmark,,
NOR000004000,,Norway,,Hyde Mark,,
NOR000012000,,Norway,,Hodalan,,
NOR000011000,,Norway,,Rogardan,,
NOR000015000,,Norway,,Moeller-Lumsdal,,
NOR000016000,,Norway,,South Trondelag,,
NOR000018000,,Norway,,Nolland,,
NOR000014000,,Norway,,Sogne - Faye Rana,,
NOR000008000,,Norway,,Taylor Mark,,
